Paper_id,Duration,Year_result,Loc_multi_results,Review_id,Group_RV,Response_var,Response_var_units,Stat_test,Stat_type,Trt_id1,Trt1_interaction,Trt1_interaction2,Trt_id1value,Trt_id2,Trt2_interaction,Trt2_interaction2,Trt_id2value,Sig_level,Effect,Effect_norm,Group_finelevel,Trt_id1name,Trt_id1description,Trt_id2name,Trt_id2description,Reviewers_results_short,Reviewers_results_long,Authors_comments
126,1999-2,0,0,Nutrient,Crop Production,plant nitrogen (soybean),kg/ha,ANOVA,mean,0,2,4,216,1,2,4,220,nitrogen fertilizer type x placement of fertilizer x nitrogen rate,0,,surface_interrow,surface-broadcast urea at 45 kg/ha rate,surface-broadcast urea at 45 kg/ha rate,interrow banded urea at 45 kg/ha rate where banding occurred in a narrow trench of soil 5 cm wide by 5 cm deep located midway between every other soybean row,,"soybean yields, protein content, oil content, fiber content, soybean plant nitrogen concentration, plant dry matter, plant nitrogen and grain nitrogen were unaffected by changes in the type (urea vs. polymer coated urea), placement (surface-broadcast vs. interrow banding), and rate (45 vs. 90 kg N/ha) of nitrogen fertilizers. Soybean grain yields were, however, dependent on all three treatment factors (placement, type, and amount).","When averaged across 10 site years, there was little effect of nitrogen treatments on soybean productivity including yields, protein, oil and fiber content, nitrogen concentration, plant dry matter, plant nitrogen, and grain nitrogen. Grain nitrogen concentration was affected by nitrogen treatments (placement, type, and quantity), but this effect was dependent on all three of these factors. ",
126,1999-2,0,0,Nutrient,Crop Production,plant nitrogen (soybean),kg/ha,ANOVA,mean,0,3,4,220,1,3,4,214,nitrogen fertilizer type x placement of fertilizer x nitrogen rate,0,,surface_interrow,surface-broadcast polymer coated urea at 45 kg/ha rate,surface-broadcast polymer coated urea at 45 kg/ha rate,interrow banded polymer coated urea at 45 kg/ha rate where banding occurred in a narrow trench of soil 5 cm wide by 5 cm deep located midway between every other soybean row,,"soybean yields, protein content, oil content, fiber content, soybean plant nitrogen concentration, plant dry matter, plant nitrogen and grain nitrogen were unaffected by changes in the type (urea vs. polymer coated urea), placement (surface-broadcast vs. interrow banding), and rate (45 vs. 90 kg N/ha) of nitrogen fertilizers. Soybean grain yields were, however, dependent on all three treatment factors (placement, type, and amount).","When averaged across 10 site years, there was little effect of nitrogen treatments on soybean productivity including yields, protein, oil and fiber content, nitrogen concentration, plant dry matter, plant nitrogen, and grain nitrogen. Grain nitrogen concentration was affected by nitrogen treatments (placement, type, and quantity), but this effect was dependent on all three of these factors. ",
126,1999-2,0,0,Nutrient,Crop Production,plant nitrogen (soybean),kg/ha,ANOVA,mean,0,2,4,221,1,2,4,224,nitrogen fertilizer type x placement of fertilizer x nitrogen rate,0,,surface_interrow,surface-broadcast urea at 90 kg/ha rate,surface-broadcast urea at 90 kg/ha rate,interrow banded urea at 90 kg/ha rate where banding occurred in a narrow trench of soil 5 cm wide by 5 cm deep located midway between every other soybean row,,"soybean yields, protein content, oil content, fiber content, soybean plant nitrogen concentration, plant dry matter, plant nitrogen and grain nitrogen were unaffected by changes in the type (urea vs. polymer coated urea), placement (surface-broadcast vs. interrow banding), and rate (45 vs. 90 kg N/ha) of nitrogen fertilizers. Soybean grain yields were, however, dependent on all three treatment factors (placement, type, and amount).","When averaged across 10 site years, there was little effect of nitrogen treatments on soybean productivity including yields, protein, oil and fiber content, nitrogen concentration, plant dry matter, plant nitrogen, and grain nitrogen. Grain nitrogen concentration was affected by nitrogen treatments (placement, type, and quantity), but this effect was dependent on all three of these factors. ",
126,1999-2,0,0,Nutrient,Crop Production,plant nitrogen (soybean),kg/ha,ANOVA,mean,0,3,4,220,1,3,4,227,nitrogen fertilizer type x placement of fertilizer x nitrogen rate,0,,surface_interrow,surface-broadcast polymer coated urea at 90 kg/ha rate,surface-broadcast polymer coated urea at 90 kg/ha rate,interrow banded polymer coated urea at 90 kg/ha rate where banding occurred in a narrow trench of soil 5 cm wide by 5 cm deep located midway between every other soybean row,,"soybean yields, protein content, oil content, fiber content, soybean plant nitrogen concentration, plant dry matter, plant nitrogen and grain nitrogen were unaffected by changes in the type (urea vs. polymer coated urea), placement (surface-broadcast vs. interrow banding), and rate (45 vs. 90 kg N/ha) of nitrogen fertilizers. Soybean grain yields were, however, dependent on all three treatment factors (placement, type, and amount).","When averaged across 10 site years, there was little effect of nitrogen treatments on soybean productivity including yields, protein, oil and fiber content, nitrogen concentration, plant dry matter, plant nitrogen, and grain nitrogen. Grain nitrogen concentration was affected by nitrogen treatments (placement, type, and quantity), but this effect was dependent on all three of these factors. ",
126,1999-2,0,0,Nutrient,Crop Production,grain nitrogen (soybean),kg/ha,ANOVA,mean,0,2,4,180,1,2,4,178,nitrogen fertilizer type x placement of fertilizer x nitrogen rate,0,,surface_interrow,surface-broadcast urea at 45 kg/ha rate,surface-broadcast urea at 45 kg/ha rate,interrow banded urea at 45 kg/ha rate where banding occurred in a narrow trench of soil 5 cm wide by 5 cm deep located midway between every other soybean row,,"soybean yields, protein content, oil content, fiber content, soybean plant nitrogen concentration, plant dry matter, plant nitrogen and grain nitrogen were unaffected by changes in the type (urea vs. polymer coated urea), placement (surface-broadcast vs. interrow banding), and rate (45 vs. 90 kg N/ha) of nitrogen fertilizers. Soybean grain yields were, however, dependent on all three treatment factors (placement, type, and amount).","When averaged across 10 site years, there was little effect of nitrogen treatments on soybean productivity including yields, protein, oil and fiber content, nitrogen concentration, plant dry matter, plant nitrogen, and grain nitrogen. Grain nitrogen concentration was affected by nitrogen treatments (placement, type, and quantity), but this effect was dependent on all three of these factors. ",
126,1999-2,0,0,Nutrient,Crop Production,grain nitrogen (soybean),kg/ha,ANOVA,mean,0,3,4,179,1,3,4,179,nitrogen fertilizer type x placement of fertilizer x nitrogen rate,0,,surface_interrow,surface-broadcast polymer coated urea at 45 kg/ha rate,surface-broadcast polymer coated urea at 45 kg/ha rate,interrow banded polymer coated urea at 45 kg/ha rate where banding occurred in a narrow trench of soil 5 cm wide by 5 cm deep located midway between every other soybean row,,"soybean yields, protein content, oil content, fiber content, soybean plant nitrogen concentration, plant dry matter, plant nitrogen and grain nitrogen were unaffected by changes in the type (urea vs. polymer coated urea), placement (surface-broadcast vs. interrow banding), and rate (45 vs. 90 kg N/ha) of nitrogen fertilizers. Soybean grain yields were, however, dependent on all three treatment factors (placement, type, and amount).","When averaged across 10 site years, there was little effect of nitrogen treatments on soybean productivity including yields, protein, oil and fiber content, nitrogen concentration, plant dry matter, plant nitrogen, and grain nitrogen. Grain nitrogen concentration was affected by nitrogen treatments (placement, type, and quantity), but this effect was dependent on all three of these factors. ",
126,1999-2,0,0,Nutrient,Crop Production,grain nitrogen (soybean),kg/ha,ANOVA,mean,0,2,4,177,1,2,4,182,nitrogen fertilizer type x placement of fertilizer x nitrogen rate,0,,surface_interrow,surface-broadcast urea at 90 kg/ha rate,surface-broadcast urea at 90 kg/ha rate,interrow banded urea at 90 kg/ha rate where banding occurred in a narrow trench of soil 5 cm wide by 5 cm deep located midway between every other soybean row,,"soybean yields, protein content, oil content, fiber content, soybean plant nitrogen concentration, plant dry matter, plant nitrogen and grain nitrogen were unaffected by changes in the type (urea vs. polymer coated urea), placement (surface-broadcast vs. interrow banding), and rate (45 vs. 90 kg N/ha) of nitrogen fertilizers. Soybean grain yields were, however, dependent on all three treatment factors (placement, type, and amount).","When averaged across 10 site years, there was little effect of nitrogen treatments on soybean productivity including yields, protein, oil and fiber content, nitrogen concentration, plant dry matter, plant nitrogen, and grain nitrogen. Grain nitrogen concentration was affected by nitrogen treatments (placement, type, and quantity), but this effect was dependent on all three of these factors. ",
126,1999-2,0,0,Nutrient,Crop Production,grain nitrogen (soybean),kg/ha,ANOVA,mean,0,3,4,178,1,3,4,178,nitrogen fertilizer type x placement of fertilizer x nitrogen rate,0,,surface_interrow,surface-broadcast polymer coated urea at 90 kg/ha rate,surface-broadcast polymer coated urea at 90 kg/ha rate,interrow banded polymer coated urea at 90 kg/ha rate where banding occurred in a narrow trench of soil 5 cm wide by 5 cm deep located midway between every other soybean row,,"soybean yields, protein content, oil content, fiber content, soybean plant nitrogen concentration, plant dry matter, plant nitrogen and grain nitrogen were unaffected by changes in the type (urea vs. polymer coated urea), placement (surface-broadcast vs. interrow banding), and rate (45 vs. 90 kg N/ha) of nitrogen fertilizers. Soybean grain yields were, however, dependent on all three treatment factors (placement, type, and amount).","When averaged across 10 site years, there was little effect of nitrogen treatments on soybean productivity including yields, protein, oil and fiber content, nitrogen concentration, plant dry matter, plant nitrogen, and grain nitrogen. Grain nitrogen concentration was affected by nitrogen treatments (placement, type, and quantity), but this effect was dependent on all three of these factors. ",
127,1994-4,2,0,Nutrient,Crop Production,maize grain yield,Mg/ha,,mean,0,,,10.18,1,,,10.15,ns,,0,uniform_variable,fixed uniform nitrogen rate based on strip average of soil nitrate and organic matter obtained from grid sampling,fixed uniform nitrogen rate based on strip average of soil nitrate and organic matter obtained from grid sampling,variable rate nitrogen applied at 100% or recommended rate determined at each of the grid sample points based on the soil nitrate and organic matter found at that point,variable rate nitrogen applied at 100% or recommended rate determined at each of the grid sample points based on the soil nitrate and organic matter found at that point,no difference in maize grain yield when comparing variable rate and uniform fertilizer applications practices.,Maize grain yield was not influenced by variable rate nitrogen application method compared to uniform rate method in the three years that maize yields were reported.,
127,1994-4,3,0,Nutrient,Crop Production,maize grain yield,Mg/ha,,mean,0,,,12.18,1,,,12.09,ns,,0,uniform_variable,fixed uniform nitrogen rate based on strip average of soil nitrate and organic matter obtained from grid sampling,fixed uniform nitrogen rate based on strip average of soil nitrate and organic matter obtained from grid sampling,variable rate nitrogen applied at 100% or recommended rate determined at each of the grid sample points based on the soil nitrate and organic matter found at that point,variable rate nitrogen applied at 100% or recommended rate determined at each of the grid sample points based on the soil nitrate and organic matter found at that point,no difference in maize grain yield when comparing variable rate and uniform fertilizer applications practices.,Maize grain yield was not influenced by variable rate nitrogen application method compared to uniform rate method in the three years that maize yields were reported.,
127,1994-4,4,0,Nutrient,Crop Production,maize grain yield,Mg/ha,,mean,0,,,11.48,1,,,11.6,ns,,0,uniform_variable,fixed uniform nitrogen rate based on strip average of soil nitrate and organic matter obtained from grid sampling,fixed uniform nitrogen rate based on strip average of soil nitrate and organic matter obtained from grid sampling,variable rate nitrogen applied at 100% or recommended rate determined at each of the grid sample points based on the soil nitrate and organic matter found at that point,variable rate nitrogen applied at 100% or recommended rate determined at each of the grid sample points based on the soil nitrate and organic matter found at that point,no difference in maize grain yield when comparing variable rate and uniform fertilizer applications practices.,Maize grain yield was not influenced by variable rate nitrogen application method compared to uniform rate method in the three years that maize yields were reported.,
127,1994-4,1,0,Nutrient,Soil,residual soil nitrate (0-0.9 m depth),Mg/ha,,mean,0,,,5.35,1,,,5.22,ns,,0,uniform_variable,fixed uniform nitrogen rate based on strip average of soil nitrate and organic matter obtained from grid sampling,fixed uniform nitrogen rate based on strip average of soil nitrate and organic matter obtained from grid sampling,variable rate nitrogen applied at 100% or recommended rate determined at each of the grid sample points based on the soil nitrate and organic matter found at that point,variable rate nitrogen applied at 100% or recommended rate determined at each of the grid sample points based on the soil nitrate and organic matter found at that point,"no difference in residual soil nitrate when comparing variable rate and uniform rate nitrogen applications in 3 out of 4 years. In the year there was an effect, variable rate application reduced the amount of residual soil nitrate compared to uniform rate nitrogen applications.","The variable rate nitrogen and uniform nitrogen application methods resulted in similar residual soil nitrate in all years except 1996, where variable rate resulted in 0.6 mg/kg less soil nitrogen than uniform nitrogen application. ",
127,1994-4,2,0,Nutrient,Soil,residual soil nitrate (0-0.9 m depth),Mg/ha,,mean,0,,,6.03,1,,,6.19,ns,,0,uniform_variable,fixed uniform nitrogen rate based on strip average of soil nitrate and organic matter obtained from grid sampling,fixed uniform nitrogen rate based on strip average of soil nitrate and organic matter obtained from grid sampling,variable rate nitrogen applied at 100% or recommended rate determined at each of the grid sample points based on the soil nitrate and organic matter found at that point,variable rate nitrogen applied at 100% or recommended rate determined at each of the grid sample points based on the soil nitrate and organic matter found at that point,"no difference in residual soil nitrate when comparing variable rate and uniform rate nitrogen applications in 3 out of 4 years. In the year there was an effect, variable rate application reduced the amount of residual soil nitrate compared to uniform rate nitrogen applications.","The variable rate nitrogen and uniform nitrogen application methods resulted in similar residual soil nitrate in all years except 1996, where variable rate resulted in 0.6 mg/kg less soil nitrogen than uniform nitrogen application. ",
127,1994-4,3,0,Nutrient,Soil,residual soil nitrate (0-0.9 m depth),Mg/ha,,mean,0,,,11.91,1,,,11.3,0.05,,1,uniform_variable,fixed uniform nitrogen rate based on strip average of soil nitrate and organic matter obtained from grid sampling,fixed uniform nitrogen rate based on strip average of soil nitrate and organic matter obtained from grid sampling,variable rate nitrogen applied at 100% or recommended rate determined at each of the grid sample points based on the soil nitrate and organic matter found at that point,variable rate nitrogen applied at 100% or recommended rate determined at each of the grid sample points based on the soil nitrate and organic matter found at that point,"no difference in residual soil nitrate when comparing variable rate and uniform rate nitrogen applications in 3 out of 4 years. In the year there was an effect, variable rate application reduced the amount of residual soil nitrate compared to uniform rate nitrogen applications.","The variable rate nitrogen and uniform nitrogen application methods resulted in similar residual soil nitrate in all years except 1996, where variable rate resulted in 0.6 mg/kg less soil nitrogen than uniform nitrogen application. ",
127,1994-4,4,0,Nutrient,Soil,residual soil nitrate (0-0.9 m depth),Mg/ha,,mean,0,,,3.46,1,,,3.5,ns,,0,uniform_variable,fixed uniform nitrogen rate based on strip average of soil nitrate and organic matter obtained from grid sampling,fixed uniform nitrogen rate based on strip average of soil nitrate and organic matter obtained from grid sampling,variable rate nitrogen applied at 100% or recommended rate determined at each of the grid sample points based on the soil nitrate and organic matter found at that point,variable rate nitrogen applied at 100% or recommended rate determined at each of the grid sample points based on the soil nitrate and organic matter found at that point,"no difference in residual soil nitrate when comparing variable rate and uniform rate nitrogen applications in 3 out of 4 years. In the year there was an effect, variable rate application reduced the amount of residual soil nitrate compared to uniform rate nitrogen applications.","The variable rate nitrogen and uniform nitrogen application methods resulted in similar residual soil nitrate in all years except 1996, where variable rate resulted in 0.6 mg/kg less soil nitrogen than uniform nitrogen application. ",
128,1997-3,1,0,Nutrient,Crop Production,maize grain yield,Mg/ha,LSD,mean,0,,,11.7,1,,,11.8,ns,,0,timing_fall_spring,fall applied 123 kg N/ha anhydrous ammonia without a nitrification inhibitor in row,fall applied 123 kg N/ha anhydrous ammonia without a nitrification inhibitor in row,spring applied 123 kg N/ha anhydrous ammonia without a nitrification inhibitor in mid-row,spring applied 123 kg N/ha anhydrous ammonia without a nitrification inhibitor in mid-row,no difference in grain and silage yields between fall/in-row and spring/mid-row nitrogen fertilization practices in two out of three years of this study.,"Grain and silage yields were not different between fall/in-row and spring/mid-row placement of nitrogen in 1997 and 1998. But in 1999, spring application of nitrogen was consistently superior to fall application for all production parameters. Spring application increased grain yield by 2.2 Mg/ha and silage yield by 2.9 Mg/ha compared with fall application.",
128,1997-3,2,0,Nutrient,Crop Production,maize grain yield,Mg/ha,LSD,mean,0,,,12,1,,,11.9,ns,,0,timing_fall_spring,fall applied 123 kg N/ha anhydrous ammonia without a nitrification inhibitor in row,fall applied 123 kg N/ha anhydrous ammonia without a nitrification inhibitor in row,spring applied 123 kg N/ha anhydrous ammonia without a nitrification inhibitor in mid-row,spring applied 123 kg N/ha anhydrous ammonia without a nitrification inhibitor in mid-row,no difference in grain and silage yields between fall/in-row and spring/mid-row nitrogen fertilization practices in two out of three years of this study.,"Grain and silage yields were not different between fall/in-row and spring/mid-row placement of nitrogen in 1997 and 1998. But in 1999, spring application of nitrogen was consistently superior to fall application for all production parameters. Spring application increased grain yield by 2.2 Mg/ha and silage yield by 2.9 Mg/ha compared with fall application.",
128,1997-3,3,0,Nutrient,Crop Production,maize grain yield,Mg/ha,LSD,mean,0,,,9.1,1,,,11.4,0.1,,1,timing_fall_spring,fall applied 123 kg N/ha anhydrous ammonia without a nitrification inhibitor in row,fall applied 123 kg N/ha anhydrous ammonia without a nitrification inhibitor in row,spring applied 123 kg N/ha anhydrous ammonia without a nitrification inhibitor in mid-row,spring applied 123 kg N/ha anhydrous ammonia without a nitrification inhibitor in mid-row,no difference in grain and silage yields between fall/in-row and spring/mid-row nitrogen fertilization practices in two out of three years of this study.,"Grain and silage yields were not different between fall/in-row and spring/mid-row placement of nitrogen in 1997 and 1998. But in 1999, spring application of nitrogen was consistently superior to fall application for all production parameters. Spring application increased grain yield by 2.2 Mg/ha and silage yield by 2.9 Mg/ha compared with fall application.",
128,1997-3,1,0,Nutrient,Crop Production,silage yield,Mg/ha,LSD,mean,0,,,18,1,,,17.8,ns,,0,timing_fall_spring,fall applied 123 kg N/ha anhydrous ammonia without a nitrification inhibitor in row,fall applied 123 kg N/ha anhydrous ammonia without a nitrification inhibitor in row,spring applied 123 kg N/ha anhydrous ammonia without a nitrification inhibitor in mid-row,spring applied 123 kg N/ha anhydrous ammonia without a nitrification inhibitor in mid-row,no difference in grain and silage yields between fall/in-row and spring/mid-row nitrogen fertilization practices in two out of three years of this study.,"Grain and silage yields were not different between fall/in-row and spring/mid-row placement of nitrogen in 1997 and 1998. But in 1999, spring application of nitrogen was consistently superior to fall application for all production parameters. Spring application increased grain yield by 2.2 Mg/ha and silage yield by 2.9 Mg/ha compared with fall application.",
128,1997-3,2,0,Nutrient,Crop Production,silage yield,Mg/ha,LSD,mean,0,,,19,1,,,18.7,ns,,0,timing_fall_spring,fall applied 123 kg N/ha anhydrous ammonia without a nitrification inhibitor in row,fall applied 123 kg N/ha anhydrous ammonia without a nitrification inhibitor in row,spring applied 123 kg N/ha anhydrous ammonia without a nitrification inhibitor in mid-row,spring applied 123 kg N/ha anhydrous ammonia without a nitrification inhibitor in mid-row,no difference in grain and silage yields between fall/in-row and spring/mid-row nitrogen fertilization practices in two out of three years of this study.,"Grain and silage yields were not different between fall/in-row and spring/mid-row placement of nitrogen in 1997 and 1998. But in 1999, spring application of nitrogen was consistently superior to fall application for all production parameters. Spring application increased grain yield by 2.2 Mg/ha and silage yield by 2.9 Mg/ha compared with fall application.",
128,1997-3,3,0,Nutrient,Crop Production,silage yield,Mg/ha,LSD,mean,0,,,13.4,1,,,16.3,0.1,,1,timing_fall_spring,fall applied 123 kg N/ha anhydrous ammonia without a nitrification inhibitor in row,fall applied 123 kg N/ha anhydrous ammonia without a nitrification inhibitor in row,spring applied 123 kg N/ha anhydrous ammonia without a nitrification inhibitor in mid-row,spring applied 123 kg N/ha anhydrous ammonia without a nitrification inhibitor in mid-row,no difference in grain and silage yields between fall/in-row and spring/mid-row nitrogen fertilization practices in two out of three years of this study.,"Grain and silage yields were not different between fall/in-row and spring/mid-row placement of nitrogen in 1997 and 1998. But in 1999, spring application of nitrogen was consistently superior to fall application for all production parameters. Spring application increased grain yield by 2.2 Mg/ha and silage yield by 2.9 Mg/ha compared with fall application.",
128,1997-3,1,0,Nutrient,Crop Production,maize total N,kg/ha,LSD,mean,0,,,189,1,,,185,ns,,0,timing_fall_spring,fall applied 123 kg N/ha anhydrous ammonia without a nitrification inhibitor in row,fall applied 123 kg N/ha anhydrous ammonia without a nitrification inhibitor in row,spring applied 123 kg N/ha anhydrous ammonia without a nitrification inhibitor in mid-row,spring applied 123 kg N/ha anhydrous ammonia without a nitrification inhibitor in mid-row,no difference in total nitrogen uptake and nitrogen recovery between fall/in-row and spring/mid-row nitrogen fertilization practices in two out of three years of this study.,"Total nitrogen uptake and apparent nitrogen recovery were not different between fall/in-row and spring/mid-row placement of nitrogen in 1997 and 1998. But in 1999, spring application of nitrogen was consistently superior to fall application for all production paramenters. Spring application increased  total nitrogen uptake by 52 kg/ha and nitrogen recovery by 42% compared with fall application.",
128,1997-3,2,0,Nutrient,Crop Production,maize total N,kg/ha,LSD,mean,0,,,217,1,,,213,ns,,0,timing_fall_spring,fall applied 123 kg N/ha anhydrous ammonia without a nitrification inhibitor in row,fall applied 123 kg N/ha anhydrous ammonia without a nitrification inhibitor in row,spring applied 123 kg N/ha anhydrous ammonia without a nitrification inhibitor in mid-row,spring applied 123 kg N/ha anhydrous ammonia without a nitrification inhibitor in mid-row,no difference in total nitrogen uptake and nitrogen recovery between fall/in-row and spring/mid-row nitrogen fertilization practices in two out of three years of this study.,"Total nitrogen uptake and apparent nitrogen recovery were not different between fall/in-row and spring/mid-row placement of nitrogen in 1997 and 1998. But in 1999, spring application of nitrogen was consistently superior to fall application for all production paramenters. Spring application increased  total nitrogen uptake by 52 kg/ha and nitrogen recovery by 42% compared with fall application.",
128,1997-3,3,0,Nutrient,Crop Production,maize total N,kg/ha,LSD,mean,0,,,144,1,,,197,0.1,,1,timing_fall_spring,fall applied 123 kg N/ha anhydrous ammonia without a nitrification inhibitor in row,fall applied 123 kg N/ha anhydrous ammonia without a nitrification inhibitor in row,spring applied 123 kg N/ha anhydrous ammonia without a nitrification inhibitor in mid-row,spring applied 123 kg N/ha anhydrous ammonia without a nitrification inhibitor in mid-row,no difference in total nitrogen uptake and nitrogen recovery between fall/in-row and spring/mid-row nitrogen fertilization practices in two out of three years of this study.,"Total nitrogen uptake and apparent nitrogen recovery were not different between fall/in-row and spring/mid-row placement of nitrogen in 1997 and 1998. But in 1999, spring application of nitrogen was consistently superior to fall application for all production paramenters. Spring application increased  total nitrogen uptake by 52 kg/ha and nitrogen recovery by 42% compared with fall application.",
128,1997-3,1,0,Nutrient,Crop Production,maize nitrogen recovery,%,LSD,mean,0,,,67.4,1,,,64.3,ns,,0,timing_fall_spring,fall applied 123 kg N/ha anhydrous ammonia without a nitrification inhibitor in row,fall applied 123 kg N/ha anhydrous ammonia without a nitrification inhibitor in row,spring applied 123 kg N/ha anhydrous ammonia without a nitrification inhibitor in mid-row,spring applied 123 kg N/ha anhydrous ammonia without a nitrification inhibitor in mid-row,no difference in total nitrogen uptake and nitrogen recovery between fall/in-row and spring/mid-row nitrogen fertilization practices in two out of three years of this study.,"Total nitrogen uptake and apparent nitrogen recovery were not different between fall/in-row and spring/mid-row placement of nitrogen in 1997 and 1998. But in 1999, spring application of nitrogen was consistently superior to fall application for all production paramenters. Spring application increased  total nitrogen uptake by 52 kg/ha and nitrogen recovery by 42% compared with fall application.",
128,1997-3,2,0,Nutrient,Crop Production,maize nitrogen recovery,%,LSD,mean,0,,,91.1,1,,,88.1,ns,,0,timing_fall_spring,fall applied 123 kg N/ha anhydrous ammonia without a nitrification inhibitor in row,fall applied 123 kg N/ha anhydrous ammonia without a nitrification inhibitor in row,spring applied 123 kg N/ha anhydrous ammonia without a nitrification inhibitor in mid-row,spring applied 123 kg N/ha anhydrous ammonia without a nitrification inhibitor in mid-row,no difference in total nitrogen uptake and nitrogen recovery between fall/in-row and spring/mid-row nitrogen fertilization practices in two out of three years of this study.,"Total nitrogen uptake and apparent nitrogen recovery were not different between fall/in-row and spring/mid-row placement of nitrogen in 1997 and 1998. But in 1999, spring application of nitrogen was consistently superior to fall application for all production paramenters. Spring application increased  total nitrogen uptake by 52 kg/ha and nitrogen recovery by 42% compared with fall application.",
128,1997-3,3,0,Nutrient,Crop Production,maize nitrogen recovery,%,LSD,mean,0,,,45,1,,,87.5,0.1,,-1,timing_fall_spring,fall applied 123 kg N/ha anhydrous ammonia without a nitrification inhibitor in row,fall applied 123 kg N/ha anhydrous ammonia without a nitrification inhibitor in row,spring applied 123 kg N/ha anhydrous ammonia without a nitrification inhibitor in mid-row,spring applied 123 kg N/ha anhydrous ammonia without a nitrification inhibitor in mid-row,no difference in total nitrogen uptake and nitrogen recovery between fall/in-row and spring/mid-row nitrogen fertilization practices in two out of three years of this study.,"Total nitrogen uptake and apparent nitrogen recovery were not different between fall/in-row and spring/mid-row placement of nitrogen in 1997 and 1998. But in 1999, spring application of nitrogen was consistently superior to fall application for all production paramenters. Spring application increased  total nitrogen uptake by 52 kg/ha and nitrogen recovery by 42% compared with fall application.",
129,1993-2,1,0,Nutrient,Crop Production,broken stalks (maize),%,LSD,mean,0,,,42,1,,,11,0.05,,1,preplant_postplant,preplant nitrogen fertilizer applied in early April (1 month before planting of cash crop),preplant nitrogen fertilizer applied in early April (1 month before planting of cash crop),postplant nitrogen fertilizer applied in mid June (1.5 months after planting of cash crop),postplant nitrogen fertilizer applied in mid June (1.5 months after planting of cash crop),"compared to preplant fertilization, post-planting fertilization reduced the percent of broken maize stalks over the two year study. ",Maize breakage was less with sidedress post-planting nitrogen application than with preplant nitrogen application each year.,
129,1993-2,2,0,Nutrient,Crop Production,broken stalks (maize),%,LSD,mean,0,,,32,1,,,26,0.05,,1,preplant_postplant,preplant nitrogen fertilizer applied in early April (1 month before planting of cash crop),preplant nitrogen fertilizer applied in early April (1 month before planting of cash crop),postplant nitrogen fertilizer applied in mid June (1.5 months after planting of cash crop),postplant nitrogen fertilizer applied in mid June (1.5 months after planting of cash crop),"compared to preplant fertilization, post-planting fertilization reduced the percent of broken maize stalks over the two year study. ",Maize breakage was less with sidedress post-planting nitrogen application than with preplant nitrogen application each year.,
129,1993-2,2,0,Nutrient,Crop Production,broken stalks (maize),%,LSD,mean,0,,,156,1,,,164,0.05,,1,preplant_postplant,preplant nitrogen fertilizer applied in early April (1 month before planting of cash crop),preplant nitrogen fertilizer applied in early April (1 month before planting of cash crop),postplant nitrogen fertilizer applied in mid June (1.5 months after planting of cash crop),postplant nitrogen fertilizer applied in mid June (1.5 months after planting of cash crop),"compared to preplant fertilization, post-planting fertilization increased maize grain yields. ","Maize grain yield data was only collected in the second year (1994) of this study. In 1994, the sidedress post-planting nitrogen application had greater yield than the preplant application.",
130,2000-2,1,0,Nutrient,Crop Production,stand count (maize),1000 plants/ha,LSD,mean,0,,,49.9,1,,,45,0.05,,-1,surfaceband_belowsurface,fertilizer dribbled-over-row (surface banded directly over crop row),fertilizer dribbled-over-row (surface banded directly over crop row),"fertilizer applied directly in seed furrow (below surface, direct seed contact)","fertilizer applied directly in seed furrow (below surface, direct seed contact)",,,
130,2000-2,2,0,Nutrient,Crop Production,stand count (maize),1000 plants/ha,LSD,mean,0,,,61,1,,,53.1,0.05,,-1,surfaceband_belowsurface,fertilizer dribbled-over-row (surface banded directly over crop row),fertilizer dribbled-over-row (surface banded directly over crop row),"fertilizer applied directly in seed furrow (below surface, direct seed contact)","fertilizer applied directly in seed furrow (below surface, direct seed contact)",,,
130,2000-2,1,0,Nutrient,Crop Production,V6 dry wt.,kg/ha,LSD,mean,0,,,212,1,,,186,ns,,0,surfaceband_belowsurface,fertilizer dribbled-over-row (surface banded directly over crop row),fertilizer dribbled-over-row (surface banded directly over crop row),"fertilizer applied directly in seed furrow (below surface, direct seed contact)","fertilizer applied directly in seed furrow (below surface, direct seed contact)",,,
130,2000-2,2,0,Nutrient,Crop Production,V6 dry wt.,kg/ha,LSD,mean,0,,,432,1,,,341,0.05,,-1,surfaceband_belowsurface,fertilizer dribbled-over-row (surface banded directly over crop row),fertilizer dribbled-over-row (surface banded directly over crop row),"fertilizer applied directly in seed furrow (below surface, direct seed contact)","fertilizer applied directly in seed furrow (below surface, direct seed contact)",,,
130,2000-2,1,0,Nutrient,Crop Production,maize yield,Mg/ha,LSD,mean,0,,,8.15,1,,,7.59,ns,,0,surfaceband_belowsurface,fertilizer dribbled-over-row (surface banded directly over crop row),fertilizer dribbled-over-row (surface banded directly over crop row),"fertilizer applied directly in seed furrow (below surface, direct seed contact)","fertilizer applied directly in seed furrow (below surface, direct seed contact)",,,
130,2000-2,2,0,Nutrient,Crop Production,maize yield,Mg/ha,LSD,mean,0,,,5.77,1,,,5.2,0.05,,-1,surfaceband_belowsurface,fertilizer dribbled-over-row (surface banded directly over crop row),fertilizer dribbled-over-row (surface banded directly over crop row),"fertilizer applied directly in seed furrow (below surface, direct seed contact)","fertilizer applied directly in seed furrow (below surface, direct seed contact)",,,
