"review","paper_id","duration","rv_year","loc_multi_results","group_level1","group_level2","group_level3","rv","rv_depth","sample_depth","rv_units","stat_test","stat_type","trt1","trt1_int","trt1_int2","trt1_value","trt2","trt2_int","trt2_int2","trt2_value","significance","effect_norm","finelevel_group","trt1_name","trt1_details","trt2_name","trt2_details","cc_group1","cc_group2","per_change","actual_diff"
"Cover crop",1,"2001-8",5,0,"Climate Mitigation","Carbon Mitigation","Soil organic carbon","soil organic carbon in topsoil","topsoil","0-30 cm","Mt/ha/yr","LSD","mean",0,3,NA,0.37,1,3,NA,0.3,"ns",0,"mono","no cover crop","no winter cover crop, chisel plow applied preceeding cash crop","winter rye (corn), hairy vetch (soybean)","maize: cereal rye / soybean: hairy vetch, chisel plow applied preceeding cash crop","Single species","Rotation of Cover Crops",-18.9189189189189,-0.07
"Cover crop",1,"2001-8",6,0,"Climate Mitigation","Carbon Mitigation","Soil organic carbon","soil organic carbon in topsoil","topsoil","0-30 cm","Mt/ha/yr","LSD","mean",0,3,NA,0.37,1,3,NA,0.3,"ns",0,"mono","no cover crop","no winter cover crop, chisel plow applied preceeding cash crop","winter rye (corn), hairy vetch (soybean)","maize: cereal rye / soybean: hairy vetch, chisel plow applied preceeding cash crop","Single species","Rotation of Cover Crops",-18.9189189189189,-0.07
"Cover crop",1,"2001-8",7,0,"Climate Mitigation","Carbon Mitigation","Soil organic carbon","soil organic carbon in topsoil","topsoil","0-30 cm","Mt/ha/yr","LSD","mean",0,3,NA,0.37,1,3,NA,0.3,"ns",0,"mono","no cover crop","no winter cover crop, chisel plow applied preceeding cash crop","winter rye (corn), hairy vetch (soybean)","maize: cereal rye / soybean: hairy vetch, chisel plow applied preceeding cash crop","Single species","Rotation of Cover Crops",-18.9189189189189,-0.07
"Cover crop",1,"2001-8",8,0,"Climate Mitigation","Carbon Mitigation","Soil organic carbon","soil organic carbon in topsoil","topsoil","0-30 cm","Mt/ha/yr","LSD","mean",0,3,NA,0.37,1,3,NA,0.3,"ns",0,"mono","no cover crop","no winter cover crop, chisel plow applied preceeding cash crop","winter rye (corn), hairy vetch (soybean)","maize: cereal rye / soybean: hairy vetch, chisel plow applied preceeding cash crop","Single species","Rotation of Cover Crops",-18.9189189189189,-0.07
"Cover crop",1,"2001-8",1,0,"Climate Mitigation","Carbon Mitigation","Soil organic carbon","soil organic carbon in topsoil","topsoil","0-30 cm","Mt/ha/yr","LSD","mean",0,4,NA,0.13,1,4,NA,0.1,"ns",0,"mono","no cover crop","no winter cover crop, no-tillage applied preceeding cash crop","winter rye (corn), hairy vetch (soybean)","maize: cereal rye / soybean: hairy vetch, no-tillage applied preceeding cash crop","Single species","Rotation of Cover Crops",-23.0769230769231,-0.03
"Cover crop",1,"2001-8",2,0,"Climate Mitigation","Carbon Mitigation","Soil organic carbon","soil organic carbon in topsoil","topsoil","0-30 cm","Mt/ha/yr","LSD","mean",0,4,NA,0.13,1,4,NA,0.1,"ns",0,"mono","no cover crop","no winter cover crop, no-tillage applied preceeding cash crop","winter rye (corn), hairy vetch (soybean)","maize: cereal rye / soybean: hairy vetch, no-tillage applied preceeding cash crop","Single species","Rotation of Cover Crops",-23.0769230769231,-0.03
"Cover crop",1,"2001-8",3,0,"Climate Mitigation","Carbon Mitigation","Soil organic carbon","soil organic carbon in topsoil","topsoil","0-30 cm","Mt/ha/yr","LSD","mean",0,4,NA,0.13,1,4,NA,0.1,"ns",0,"mono","no cover crop","no winter cover crop, no-tillage applied preceeding cash crop","winter rye (corn), hairy vetch (soybean)","maize: cereal rye / soybean: hairy vetch, no-tillage applied preceeding cash crop","Single species","Rotation of Cover Crops",-23.0769230769231,-0.03
"Cover crop",1,"2001-8",4,0,"Climate Mitigation","Carbon Mitigation","Soil organic carbon","soil organic carbon in topsoil","topsoil","0-30 cm","Mt/ha/yr","LSD","mean",0,4,NA,0.13,1,4,NA,0.1,"ns",0,"mono","no cover crop","no winter cover crop, no-tillage applied preceeding cash crop","winter rye (corn), hairy vetch (soybean)","maize: cereal rye / soybean: hairy vetch, no-tillage applied preceeding cash crop","Single species","Rotation of Cover Crops",-23.0769230769231,-0.03
"Cover crop",1,"2001-8",5,0,"Climate Mitigation","Carbon Mitigation","Soil organic carbon","soil organic carbon in topsoil","topsoil","0-30 cm","Mt/ha/yr","LSD","mean",0,4,NA,0.13,1,4,NA,0.1,"ns",0,"mono","no cover crop","no winter cover crop, no-tillage applied preceeding cash crop","winter rye (corn), hairy vetch (soybean)","maize: cereal rye / soybean: hairy vetch, no-tillage applied preceeding cash crop","Single species","Rotation of Cover Crops",-23.0769230769231,-0.03
"Cover crop",1,"2001-8",6,0,"Climate Mitigation","Carbon Mitigation","Soil organic carbon","soil organic carbon in topsoil","topsoil","0-30 cm","Mt/ha/yr","LSD","mean",0,4,NA,0.13,1,4,NA,0.1,"ns",0,"mono","no cover crop","no winter cover crop, no-tillage applied preceeding cash crop","winter rye (corn), hairy vetch (soybean)","maize: cereal rye / soybean: hairy vetch, no-tillage applied preceeding cash crop","Single species","Rotation of Cover Crops",-23.0769230769231,-0.03
"Cover crop",1,"2001-8",7,0,"Climate Mitigation","Carbon Mitigation","Soil organic carbon","soil organic carbon in topsoil","topsoil","0-30 cm","Mt/ha/yr","LSD","mean",0,4,NA,0.13,1,4,NA,0.1,"ns",0,"mono","no cover crop","no winter cover crop, no-tillage applied preceeding cash crop","winter rye (corn), hairy vetch (soybean)","maize: cereal rye / soybean: hairy vetch, no-tillage applied preceeding cash crop","Single species","Rotation of Cover Crops",-23.0769230769231,-0.03
"Cover crop",1,"2001-8",8,0,"Climate Mitigation","Carbon Mitigation","Soil organic carbon","soil organic carbon in topsoil","topsoil","0-30 cm","Mt/ha/yr","LSD","mean",0,4,NA,0.13,1,4,NA,0.1,"ns",0,"mono","no cover crop","no winter cover crop, no-tillage applied preceeding cash crop","winter rye (corn), hairy vetch (soybean)","maize: cereal rye / soybean: hairy vetch, no-tillage applied preceeding cash crop","Single species","Rotation of Cover Crops",-23.0769230769231,-0.03
"Cover crop",1,"2001-8",3,0,"Climate Mitigation","Carbon Mitigation","Soil organic carbon","soil organic carbon (0-75 cm)","0-75 cm","0-100 cm","Mt/ha/1m/1m","LSD","mean",0,2,NA,38.7,1,2,NA,40.2,"ns",0,"mono","no cover crop","no winter cover crop, moldboard plow applied preceeding cash crop","winter rye (corn), hairy vetch (soybean)","maize: cereal rye / soybean: hairy vetch, moldboard plow applied preceeding cash crop","Single species","Rotation of Cover Crops",3.87596899224806,1.5
"Cover crop",1,"2001-8",3,0,"Climate Mitigation","Carbon Mitigation","Soil organic carbon","soil organic carbon (0-75 cm)","0-75 cm","0-100 cm","Mt/ha/1m/1m","LSD","mean",0,3,NA,45.3,1,3,NA,46.9,"ns",0,"mono","no cover crop","no winter cover crop, chisel plow applied preceeding cash crop","winter rye (corn), hairy vetch (soybean)","maize: cereal rye / soybean: hairy vetch, chisel plow applied preceeding cash crop","Single species","Rotation of Cover Crops",3.53200883002208,1.6
"Cover crop",1,"2001-8",3,0,"Climate Mitigation","Carbon Mitigation","Soil organic carbon","soil organic carbon (0-75 cm)","0-75 cm","0-100 cm","Mt/ha/1m/1m","LSD","mean",0,4,NA,47.6,1,4,NA,50.1,"ns",0,"mono","no cover crop","no winter cover crop, no-tillage applied preceeding cash crop","winter rye (corn), hairy vetch (soybean)","maize: cereal rye / soybean: hairy vetch, no-tillage applied preceeding cash crop","Single species","Rotation of Cover Crops",5.25210084033613,2.5
"Cover crop",1,"2001-8",5,0,"Climate Mitigation","Carbon Mitigation","Soil organic carbon","soil organic carbon (0-75 cm)","0-75 cm","0-100 cm","Mt/ha/1m/1m","LSD","mean",0,2,NA,35.1,1,2,NA,36.8,"ns",0,"mono","no cover crop","no winter cover crop, moldboard plow applied preceeding cash crop","winter rye (corn), hairy vetch (soybean)","maize: cereal rye / soybean: hairy vetch, moldboard plow applied preceeding cash crop","Single species","Rotation of Cover Crops",4.84330484330483,1.7
"Cover crop",1,"2001-8",5,0,"Climate Mitigation","Carbon Mitigation","Soil organic carbon","soil organic carbon (0-75 cm)","0-75 cm","0-100 cm","Mt/ha/1m/1m","LSD","mean",0,3,NA,36.6,1,3,NA,39.8,"0.05",1,"mono","no cover crop","no winter cover crop, chisel plow applied preceeding cash crop","winter rye (corn), hairy vetch (soybean)","maize: cereal rye / soybean: hairy vetch, chisel plow applied preceeding cash crop","Single species","Rotation of Cover Crops",8.74316939890709,3.2
"Cover crop",1,"2001-8",5,0,"Climate Mitigation","Carbon Mitigation","Soil organic carbon","soil organic carbon (0-75 cm)","0-75 cm","0-100 cm","Mt/ha/1m/1m","LSD","mean",0,4,NA,43.7,1,4,NA,47,"ns",0,"mono","no cover crop","no winter cover crop, no-tillage applied preceeding cash crop","winter rye (corn), hairy vetch (soybean)","maize: cereal rye / soybean: hairy vetch, no-tillage applied preceeding cash crop","Single species","Rotation of Cover Crops",7.55148741418764,3.3
"Cover crop",1,"2001-8",8,0,"Climate Mitigation","Carbon Mitigation","Soil organic carbon","soil organic carbon (0-75 cm)","0-75 cm","0-100 cm","Mt/ha/1m/1m","LSD","mean",0,2,NA,36.2,1,2,NA,36.4,"ns",0,"mono","no cover crop","no winter cover crop, moldboard plow applied preceeding cash crop","winter rye (corn), hairy vetch (soybean)","maize: cereal rye / soybean: hairy vetch, moldboard plow applied preceeding cash crop","Single species","Rotation of Cover Crops",0.552486187845292,0.199999999999996
"Cover crop",1,"2001-8",8,0,"Climate Mitigation","Carbon Mitigation","Soil organic carbon","soil organic carbon (0-75 cm)","0-75 cm","0-100 cm","Mt/ha/1m/1m","LSD","mean",0,3,NA,36.8,1,3,NA,38.5,"ns",0,"mono","no cover crop","no winter cover crop, chisel plow applied preceeding cash crop","winter rye (corn), hairy vetch (soybean)","maize: cereal rye / soybean: hairy vetch, chisel plow applied preceeding cash crop","Single species","Rotation of Cover Crops",4.61956521739131,1.7
"Cover crop",1,"2001-8",8,0,"Climate Mitigation","Carbon Mitigation","Soil organic carbon","soil organic carbon (0-75 cm)","0-75 cm","0-100 cm","Mt/ha/1m/1m","LSD","mean",0,4,NA,45.3,1,4,NA,45.9,"ns",0,"mono","no cover crop","no winter cover crop, no-tillage applied preceeding cash crop","winter rye (corn), hairy vetch (soybean)","maize: cereal rye / soybean: hairy vetch, no-tillage applied preceeding cash crop","Single species","Rotation of Cover Crops",1.32450331125828,0.600000000000001
"Cover crop",1,"2001-8",3,0,"Climate Mitigation","Carbon Mitigation","Soil organic carbon","soil organic carbon (0-15 cm)","0-15 cm","0-30 cm","Mt/ha/1m/1m","LSD","mean",0,2,NA,18.8,1,2,NA,21,"0.05",1,"mono","no cover crop","no winter cover crop, moldboard plow applied preceeding cash crop","winter rye (corn), hairy vetch (soybean)","maize: cereal rye / soybean: hairy vetch, moldboard plow applied preceeding cash crop","Single species","Rotation of Cover Crops",11.7021276595745,2.2
"Cover crop",1,"2001-8",3,0,"Climate Mitigation","Carbon Mitigation","Soil organic carbon","soil organic carbon (0-15 cm)","0-15 cm","0-30 cm","Mt/ha/1m/1m","LSD","mean",0,3,NA,25.1,1,3,NA,25.3,"ns",0,"mono","no cover crop","no winter cover crop, chisel plow applied preceeding cash crop","winter rye (corn), hairy vetch (soybean)","maize: cereal rye / soybean: hairy vetch, chisel plow applied preceeding cash crop","Single species","Rotation of Cover Crops",0.796812749003981,0.199999999999999
"Cover crop",1,"2001-8",3,0,"Climate Mitigation","Carbon Mitigation","Soil organic carbon","soil organic carbon (0-15 cm)","0-15 cm","0-30 cm","Mt/ha/1m/1m","LSD","mean",0,4,NA,29.7,1,4,NA,30.2,"ns",0,"mono","no cover crop","no winter cover crop, no-tillage applied preceeding cash crop","winter rye (corn), hairy vetch (soybean)","maize: cereal rye / soybean: hairy vetch, no-tillage applied preceeding cash crop","Single species","Rotation of Cover Crops",1.68350168350168,0.5
"Cover crop",1,"2001-8",5,0,"Climate Mitigation","Carbon Mitigation","Soil organic carbon","soil organic carbon (0-15 cm)","0-15 cm","0-30 cm","Mt/ha/1m/1m","LSD","mean",0,2,NA,17.2,1,2,NA,18.1,"ns",0,"mono","no cover crop","no winter cover crop, moldboard plow applied preceeding cash crop","winter rye (corn), hairy vetch (soybean)","maize: cereal rye / soybean: hairy vetch, moldboard plow applied preceeding cash crop","Single species","Rotation of Cover Crops",5.2325581395349,0.900000000000002
"Cover crop",1,"2001-8",5,0,"Climate Mitigation","Carbon Mitigation","Soil organic carbon","soil organic carbon (0-15 cm)","0-15 cm","0-30 cm","Mt/ha/1m/1m","LSD","mean",0,3,NA,18.1,1,3,NA,21.8,"0.05",1,"mono","no cover crop","no winter cover crop, chisel plow applied preceeding cash crop","winter rye (corn), hairy vetch (soybean)","maize: cereal rye / soybean: hairy vetch, chisel plow applied preceeding cash crop","Single species","Rotation of Cover Crops",20.4419889502762,3.7
"Cover crop",1,"2001-8",5,0,"Climate Mitigation","Carbon Mitigation","Soil organic carbon","soil organic carbon (0-15 cm)","0-15 cm","0-30 cm","Mt/ha/1m/1m","LSD","mean",0,4,NA,24.9,1,4,NA,26.5,"ns",0,"mono","no cover crop","no winter cover crop, no-tillage applied preceeding cash crop","winter rye (corn), hairy vetch (soybean)","maize: cereal rye / soybean: hairy vetch, no-tillage applied preceeding cash crop","Single species","Rotation of Cover Crops",6.42570281124499,1.6
"Cover crop",1,"2001-8",8,0,"Climate Mitigation","Carbon Mitigation","Soil organic carbon","soil organic carbon (0-15 cm)","0-15 cm","0-30 cm","Mt/ha/1m/1m","LSD","mean",0,2,NA,17.3,1,2,NA,17,"ns",0,"mono","no cover crop","no winter cover crop, moldboard plow applied preceeding cash crop","winter rye (corn), hairy vetch (soybean)","maize: cereal rye / soybean: hairy vetch, moldboard plow applied preceeding cash crop","Single species","Rotation of Cover Crops",-1.73410404624278,-0.300000000000001
"Cover crop",1,"2001-8",8,0,"Climate Mitigation","Carbon Mitigation","Soil organic carbon","soil organic carbon (0-15 cm)","0-15 cm","0-30 cm","Mt/ha/1m/1m","LSD","mean",0,3,NA,17.7,1,3,NA,20.5,"0.05",1,"mono","no cover crop","no winter cover crop, chisel plow applied preceeding cash crop","winter rye (corn), hairy vetch (soybean)","maize: cereal rye / soybean: hairy vetch, chisel plow applied preceeding cash crop","Single species","Rotation of Cover Crops",15.819209039548,2.8
"Cover crop",1,"2001-8",8,0,"Climate Mitigation","Carbon Mitigation","Soil organic carbon","soil organic carbon (0-15 cm)","0-15 cm","0-30 cm","Mt/ha/1m/1m","LSD","mean",0,4,NA,25.2,1,4,NA,24.5,"ns",0,"mono","no cover crop","no winter cover crop, no-tillage applied preceeding cash crop","winter rye (corn), hairy vetch (soybean)","maize: cereal rye / soybean: hairy vetch, no-tillage applied preceeding cash crop","Single species","Rotation of Cover Crops",-2.77777777777778,-0.699999999999999
"Cover crop",1,"2001-8",3,0,"Climate Mitigation","Carbon Mitigation","Soil organic carbon","soil organic carbon (15-75 cm)","15-75 cm","0-60 cm","Mt/ha/1m/1m","LSD","mean",0,2,NA,19.9,1,2,NA,19.2,"ns",NA,"mono","no cover crop","no winter cover crop, moldboard plow applied preceeding cash crop","winter rye (corn), hairy vetch (soybean)","maize: cereal rye / soybean: hairy vetch, moldboard plow applied preceeding cash crop","Single species","Rotation of Cover Crops",-3.51758793969849,-0.699999999999999
"Cover crop",1,"2001-8",3,0,"Climate Mitigation","Carbon Mitigation","Soil organic carbon","soil organic carbon (15-75 cm)","15-75 cm","0-60 cm","Mt/ha/1m/1m","LSD","mean",0,3,NA,20.2,1,3,NA,21.6,"0.05",1,"mono","no cover crop","no winter cover crop, chisel plow applied preceeding cash crop","winter rye (corn), hairy vetch (soybean)","maize: cereal rye / soybean: hairy vetch, chisel plow applied preceeding cash crop","Single species","Rotation of Cover Crops",6.93069306930694,1.4
"Cover crop",1,"2001-8",3,0,"Climate Mitigation","Carbon Mitigation","Soil organic carbon","soil organic carbon (15-75 cm)","15-75 cm","0-60 cm","Mt/ha/1m/1m","LSD","mean",0,4,NA,17.9,1,4,NA,19.9,"ns",0,"mono","no cover crop","no winter cover crop, no-tillage applied preceeding cash crop","winter rye (corn), hairy vetch (soybean)","maize: cereal rye / soybean: hairy vetch, no-tillage applied preceeding cash crop","Single species","Rotation of Cover Crops",11.1731843575419,2
"Cover crop",1,"2001-8",5,0,"Climate Mitigation","Carbon Mitigation","Soil organic carbon","soil organic carbon (15-75 cm)","15-75 cm","0-60 cm","Mt/ha/1m/1m","LSD","mean",0,2,NA,17.9,1,2,NA,18.7,"ns",NA,"mono","no cover crop","no winter cover crop, moldboard plow applied preceeding cash crop","winter rye (corn), hairy vetch (soybean)","maize: cereal rye / soybean: hairy vetch, moldboard plow applied preceeding cash crop","Single species","Rotation of Cover Crops",4.46927374301676,0.800000000000001
"Cover crop",1,"2001-8",5,0,"Climate Mitigation","Carbon Mitigation","Soil organic carbon","soil organic carbon (15-75 cm)","15-75 cm","0-60 cm","Mt/ha/1m/1m","LSD","mean",0,3,NA,16.8,1,3,NA,17.9,"0.05",1,"mono","no cover crop","no winter cover crop, chisel plow applied preceeding cash crop","winter rye (corn), hairy vetch (soybean)","maize: cereal rye / soybean: hairy vetch, chisel plow applied preceeding cash crop","Single species","Rotation of Cover Crops",6.54761904761903,1.1
"Cover crop",1,"2001-8",5,0,"Climate Mitigation","Carbon Mitigation","Soil organic carbon","soil organic carbon (15-75 cm)","15-75 cm","0-60 cm","Mt/ha/1m/1m","LSD","mean",0,4,NA,18.8,1,4,NA,20.5,"ns",0,"mono","no cover crop","no winter cover crop, no-tillage applied preceeding cash crop","winter rye (corn), hairy vetch (soybean)","maize: cereal rye / soybean: hairy vetch, no-tillage applied preceeding cash crop","Single species","Rotation of Cover Crops",9.04255319148936,1.7
"Cover crop",1,"2001-8",8,0,"Climate Mitigation","Carbon Mitigation","Soil organic carbon","soil organic carbon (15-75 cm)","15-75 cm","0-60 cm","Mt/ha/1m/1m","LSD","mean",0,2,NA,18.9,1,2,NA,19.4,"ns",NA,"mono","no cover crop","no winter cover crop, moldboard plow applied preceeding cash crop","winter rye (corn), hairy vetch (soybean)","maize: cereal rye / soybean: hairy vetch, moldboard plow applied preceeding cash crop","Single species","Rotation of Cover Crops",2.64550264550265,0.5
"Cover crop",1,"2001-8",8,0,"Climate Mitigation","Carbon Mitigation","Soil organic carbon","soil organic carbon (15-75 cm)","15-75 cm","0-60 cm","Mt/ha/1m/1m","LSD","mean",0,3,NA,19.1,1,3,NA,18,"ns",0,"mono","no cover crop","no winter cover crop, chisel plow applied preceeding cash crop","winter rye (corn), hairy vetch (soybean)","maize: cereal rye / soybean: hairy vetch, chisel plow applied preceeding cash crop","Single species","Rotation of Cover Crops",-5.75916230366493,-1.1
"Cover crop",1,"2001-8",8,0,"Climate Mitigation","Carbon Mitigation","Soil organic carbon","soil organic carbon (15-75 cm)","15-75 cm","0-60 cm","Mt/ha/1m/1m","LSD","mean",0,4,NA,20.1,1,4,NA,21,"ns",0,"mono","no cover crop","no winter cover crop, no-tillage applied preceeding cash crop","winter rye (corn), hairy vetch (soybean)","maize: cereal rye / soybean: hairy vetch, no-tillage applied preceeding cash crop","Single species","Rotation of Cover Crops",4.4776119402985,0.899999999999999
"Cover crop",3,"2012-3",1,0,"Climate Mitigation","Carbon Mitigation","Soil organic carbon","water extractable organic carbon (0-5 cm)","0-5 cm","0-30 cm","mg / L","ANOVA","mean",0,NA,NA,4.473,1,NA,NA,4.444,"ns",0,"mono","no cover crop","no cover crop, corn crop","winter rye","winter rye cover crop, corn crop","Single species","Non-legume",-0.648334451151351,-0.0289999999999999
"Cover crop",3,"2012-3",2,0,"Climate Mitigation","Carbon Mitigation","Soil organic carbon","water extractable organic carbon (0-5 cm)","0-5 cm","0-30 cm","mg / L","ANOVA","mean",0,NA,NA,4.473,1,NA,NA,4.444,"ns",0,"mono","no cover crop","no cover crop, corn crop","winter rye","winter rye cover crop, corn crop","Single species","Non-legume",-0.648334451151351,-0.0289999999999999
"Cover crop",3,"2012-3",3,0,"Climate Mitigation","Carbon Mitigation","Soil organic carbon","water extractable organic carbon (0-5 cm)","0-5 cm","0-30 cm","mg / L","ANOVA","mean",0,NA,NA,4.473,1,NA,NA,4.444,"ns",0,"mono","no cover crop","no cover crop, corn crop","winter rye","winter rye cover crop, corn crop","Single species","Non-legume",-0.648334451151351,-0.0289999999999999
"Cover crop",3,"2012-3",1,0,"Climate Mitigation","Carbon Mitigation","Soil organic carbon","water extractable organic carbon (0-5 cm)","0-5 cm","0-30 cm","mg / L","ANOVA","se",0,NA,NA,0.173,1,NA,NA,0.086,"ns",0,"mono","no cover crop","no cover crop, corn crop","winter rye","winter rye cover crop, corn crop","Single species","Non-legume",-50.2890173410405,-0.087
"Cover crop",3,"2012-3",2,0,"Climate Mitigation","Carbon Mitigation","Soil organic carbon","water extractable organic carbon (0-5 cm)","0-5 cm","0-30 cm","mg / L","ANOVA","se",0,NA,NA,0.173,1,NA,NA,0.086,"ns",0,"mono","no cover crop","no cover crop, corn crop","winter rye","winter rye cover crop, corn crop","Single species","Non-legume",-50.2890173410405,-0.087
"Cover crop",3,"2012-3",3,0,"Climate Mitigation","Carbon Mitigation","Soil organic carbon","water extractable organic carbon (0-5 cm)","0-5 cm","0-30 cm","mg / L","ANOVA","se",0,NA,NA,0.173,1,NA,NA,0.086,"ns",0,"mono","no cover crop","no cover crop, corn crop","winter rye","winter rye cover crop, corn crop","Single species","Non-legume",-50.2890173410405,-0.087
"Cover crop",3,"2012-3",1,0,"Climate Mitigation","Carbon Mitigation","Soil organic carbon","water extractable organic carbon (5-20 cm)","5-20 cm","0-30 cm","mg / L","ANOVA","mean",0,NA,NA,4.148,1,NA,NA,4.234,"ns",0,"mono","no cover crop","no cover crop, corn crop","winter rye","winter rye cover crop, corn crop","Single species","Non-legume",2.07328833172614,0.0860000000000003
"Cover crop",3,"2012-3",2,0,"Climate Mitigation","Carbon Mitigation","Soil organic carbon","water extractable organic carbon (5-20 cm)","5-20 cm","0-30 cm","mg / L","ANOVA","mean",0,NA,NA,4.148,1,NA,NA,4.234,"ns",0,"mono","no cover crop","no cover crop, corn crop","winter rye","winter rye cover crop, corn crop","Single species","Non-legume",2.07328833172614,0.0860000000000003
"Cover crop",3,"2012-3",3,0,"Climate Mitigation","Carbon Mitigation","Soil organic carbon","water extractable organic carbon (5-20 cm)","5-20 cm","0-30 cm","mg / L","ANOVA","mean",0,NA,NA,4.148,1,NA,NA,4.234,"ns",0,"mono","no cover crop","no cover crop, corn crop","winter rye","winter rye cover crop, corn crop","Single species","Non-legume",2.07328833172614,0.0860000000000003
"Cover crop",3,"2012-3",1,0,"Climate Mitigation","Carbon Mitigation","Soil organic carbon","water extractable organic carbon (5-20 cm)","5-20 cm","0-30 cm","mg / L","ANOVA","se",0,NA,NA,0.064,1,NA,NA,0.087,"ns",0,"mono","no cover crop","no cover crop, corn crop","winter rye","winter rye cover crop, corn crop","Single species","Non-legume",35.9375,0.023
"Cover crop",3,"2012-3",2,0,"Climate Mitigation","Carbon Mitigation","Soil organic carbon","water extractable organic carbon (5-20 cm)","5-20 cm","0-30 cm","mg / L","ANOVA","se",0,NA,NA,0.064,1,NA,NA,0.087,"ns",0,"mono","no cover crop","no cover crop, corn crop","winter rye","winter rye cover crop, corn crop","Single species","Non-legume",35.9375,0.023
"Cover crop",3,"2012-3",3,0,"Climate Mitigation","Carbon Mitigation","Soil organic carbon","water extractable organic carbon (5-20 cm)","5-20 cm","0-30 cm","mg / L","ANOVA","se",0,NA,NA,0.064,1,NA,NA,0.087,"ns",0,"mono","no cover crop","no cover crop, corn crop","winter rye","winter rye cover crop, corn crop","Single species","Non-legume",35.9375,0.023
"Cover crop",4,"2011-2",1,0,"Climate Mitigation","Carbon Mitigation","Soil organic carbon","total carbon","0-50 cm","0-60 cm","Mg/ha","","se",0,NA,NA,1.01,1,NA,NA,1.01,"ns",0,"mono","no cover crop","no winter cover crop","forage radish","forage radish for winter cover crop","Single species","Non-legume",0,0
"Cover crop",4,"2011-2",2,0,"Climate Mitigation","Carbon Mitigation","Soil organic carbon","total carbon","0-50 cm","0-60 cm","Mg/ha","","se",0,NA,NA,1.01,1,NA,NA,1.01,"ns",0,"mono","no cover crop","no winter cover crop","forage radish","forage radish for winter cover crop","Single species","Non-legume",0,0
"Cover crop",4,"2011-2",1,0,"Climate Mitigation","Carbon Mitigation","Soil organic carbon","total carbon","0-50 cm","0-60 cm","Mg/ha","","se",0,NA,NA,1.01,2,NA,NA,1.01,"ns",0,"mix_2","no cover crop","no winter cover crop","forage radish + buckwheat","forage radish/buckwheat mix for winter cover crop","Two species","Non-legume Mixture",0,0
"Cover crop",4,"2011-2",2,0,"Climate Mitigation","Carbon Mitigation","Soil organic carbon","total carbon","0-50 cm","0-60 cm","Mg/ha","","se",0,NA,NA,1.01,2,NA,NA,1.01,"ns",0,"mix_2","no cover crop","no winter cover crop","forage radish + buckwheat","forage radish/buckwheat mix for winter cover crop","Two species","Non-legume Mixture",0,0
"Cover crop",4,"2011-2",1,0,"Climate Mitigation","Carbon Mitigation","Soil organic carbon","total carbon","0-50 cm","0-60 cm","Mg/ha","","se",0,NA,NA,1.01,3,NA,NA,1.01,"ns",0,"mix_3","no cover crop","no winter cover crop","forage radish + hairy vetch + winter rye","forage radish/hairy vetch/cereal rye mix for winter cover crop","Three or more species","Non-legume + Legume Mixture",0,0
"Cover crop",4,"2011-2",2,0,"Climate Mitigation","Carbon Mitigation","Soil organic carbon","total carbon","0-50 cm","0-60 cm","Mg/ha","","se",0,NA,NA,1.01,3,NA,NA,1.01,"ns",0,"mix_3","no cover crop","no winter cover crop","forage radish + hairy vetch + winter rye","forage radish/hairy vetch/cereal rye mix for winter cover crop","Three or more species","Non-legume + Legume Mixture",0,0
"Cover crop",4,"2011-2",1,0,"Climate Mitigation","Carbon Mitigation","Soil organic carbon","total carbon","0-50 cm","0-60 cm","MG/ha","","se",1,NA,NA,1.01,2,NA,NA,1.01,"ns",0,"mono_mix_2","forage radish","forage radish for winter cover crop","forage radish + buckwheat","forage radish/buckwheat mix for winter cover crop","Mixture comparisons","Non-legume Mixture",0,0
"Cover crop",4,"2011-2",2,0,"Climate Mitigation","Carbon Mitigation","Soil organic carbon","total carbon","0-50 cm","0-60 cm","MG/ha","","se",1,NA,NA,1.01,2,NA,NA,1.01,"ns",0,"mono_mix_2","forage radish","forage radish for winter cover crop","forage radish + buckwheat","forage radish/buckwheat mix for winter cover crop","Mixture comparisons","Non-legume Mixture",0,0
"Cover crop",4,"2011-2",1,0,"Climate Mitigation","Carbon Mitigation","Soil organic carbon","total carbon","0-50 cm","0-60 cm","MG/ha","","se",1,NA,NA,1.01,3,NA,NA,1.01,"ns",0,"mono_mix_3","forage radish","forage radish for winter cover crop","forage radish + hairy vetch + winter rye","forage radish/hairy vetch/cereal rye mix for winter cover crop","Mixture comparisons","Non-legume + Legume Mixture",0,0
"Cover crop",4,"2011-2",2,0,"Climate Mitigation","Carbon Mitigation","Soil organic carbon","total carbon","0-50 cm","0-60 cm","MG/ha","","se",1,NA,NA,1.01,3,NA,NA,1.01,"ns",0,"mono_mix_3","forage radish","forage radish for winter cover crop","forage radish + hairy vetch + winter rye","forage radish/hairy vetch/cereal rye mix for winter cover crop","Mixture comparisons","Non-legume + Legume Mixture",0,0
"Cover crop",4,"2011-2",1,0,"Climate Mitigation","Carbon Mitigation","Soil organic carbon","total carbon","0-50 cm","0-60 cm","MG/ha","","se",2,NA,NA,1.01,3,NA,NA,1.01,"ns",0,"mix_2_mix_3","forage radish + buckwheat","forage radish/buckwheat mix for winter cover crop","forage radish + hairy vetch + winter rye","forage radish/hairy vetch/cereal rye mix for winter cover crop","Mixture comparisons","Non-legume + Legume Mixture",0,0
