Paper_id,Duration,Year_result,Loc_multi_results,Review_id,Group_RV,Response_var,RV_depth,RV_year,Response_var_units,Stat_test,Stat_type,Trt_id1,Trt1_interaction,Trt1_interaction2,Trt_id1value,Trt_id2,Trt2_interaction,Trt2_interaction2,Trt_id2value,Sig_level,Effect,Effect_norm,Group_finelevel,Trt_id1name,Trt_id1description,Trt_id2name,Trt_id2description,Reviewers_results_short,Reviewers_results_long,Authors_comments
42,2013-3,0,0,Cover crop,Pest Regulation,density of early season waterhemp,,"1,2,3",# / m2,LSD,mean,0,,,376.9,9,,,419,0.05,-1,1,mono,no cover crop,no winter cover crop,winter wheat,winter wheat cover crop,"of all the cover crops tested (cereal rye, winter wheat, annual ryegrass, Austrian winter peas, crimson clover, hairy vetch, oilseed radish, winter oats, and cereal rye mixed with hairy vetch) only cereal rye and cereal rye mixed with hairy vetch reduced early season waterhemp densities compared to winter fallow.","These results indicated that cereal rye, Italian ryegrass, winter wheat, winter oat, crimson clover, Austrian winter pea, hairy vetch, oilseed radish, and cereal rye plus hairy vetch are each able to provide some degree of winter annual weed suppression, but that only certain cover crop species, such as cereal rye or cereal rye plus legume mixes, are able to provide reductions in early-season summer annual weed emergence similar to those seen with residual herbicide programs.","These results indicated that cereal rye, Italian ryegrass, winter wheat, winter oat, crimson clover, Austrian winter pea, hairy vetch, oilseed radish, and cereal rye plus hairy vetch are each able to provide some degree of winter annual weed suppression, but that only certain cover crop species, such as cereal rye or cereal rye plus legume mixes, are able to provide reductions in early-season summer annual weed emergence similar to those seen with residual herbicide programs. This may be due to the lower levels of cover crop biomass accumulated in this study compared to those seen in other studies where cover crop termination occurred later in the season closer to cash crop planting, and/or was conducted using a roller-crimper (Ateh and Doll 1996; Mirsky et al. 2011; Reddy 2001; Webster et al., 2013). "
42,2013-3,0,0,Cover crop,Pest Regulation,density of early season waterhemp,,"1,2,3",# / m2,LSD,mean,0,,,376.9,6,,,381.8,ns,0,0,mono,no cover crop,no winter cover crop,Italian ryegrass,annual ryegrass cover crop,"of all the cover crops tested (cereal rye, winter wheat, annual ryegrass, Austrian winter peas, crimson clover, hairy vetch, oilseed radish, winter oats, and cereal rye mixed with hairy vetch) only cereal rye and cereal rye mixed with hairy vetch reduced early season waterhemp densities compared to winter fallow.","These results indicated that cereal rye, Italian ryegrass, winter wheat, winter oat, crimson clover, Austrian winter pea, hairy vetch, oilseed radish, and cereal rye plus hairy vetch are each able to provide some degree of winter annual weed suppression, but that only certain cover crop species, such as cereal rye or cereal rye plus legume mixes, are able to provide reductions in early-season summer annual weed emergence similar to those seen with residual herbicide programs.","These results indicated that cereal rye, Italian ryegrass, winter wheat, winter oat, crimson clover, Austrian winter pea, hairy vetch, oilseed radish, and cereal rye plus hairy vetch are each able to provide some degree of winter annual weed suppression, but that only certain cover crop species, such as cereal rye or cereal rye plus legume mixes, are able to provide reductions in early-season summer annual weed emergence similar to those seen with residual herbicide programs. This may be due to the lower levels of cover crop biomass accumulated in this study compared to those seen in other studies where cover crop termination occurred later in the season closer to cash crop planting, and/or was conducted using a roller-crimper (Ateh and Doll 1996; Mirsky et al. 2011; Reddy 2001; Webster et al., 2013). "
42,2013-3,0,0,Cover crop,Pest Regulation,density of early season waterhemp,,"1,2,3",# / m2,LSD,mean,0,,,376.9,7,,,321.1,ns,0,0,mix_2,no cover crop,no winter cover crop,winter rye + hairy vetch,cereal rye/hairy vetch cover crop,"of all the cover crops tested (cereal rye, winter wheat, annual ryegrass, Austrian winter peas, crimson clover, hairy vetch, oilseed radish, winter oats, and cereal rye mixed with hairy vetch) only cereal rye and cereal rye mixed with hairy vetch reduced early season waterhemp densities compared to winter fallow.","These results indicated that cereal rye, Italian ryegrass, winter wheat, winter oat, crimson clover, Austrian winter pea, hairy vetch, oilseed radish, and cereal rye plus hairy vetch are each able to provide some degree of winter annual weed suppression, but that only certain cover crop species, such as cereal rye or cereal rye plus legume mixes, are able to provide reductions in early-season summer annual weed emergence similar to those seen with residual herbicide programs.","These results indicated that cereal rye, Italian ryegrass, winter wheat, winter oat, crimson clover, Austrian winter pea, hairy vetch, oilseed radish, and cereal rye plus hairy vetch are each able to provide some degree of winter annual weed suppression, but that only certain cover crop species, such as cereal rye or cereal rye plus legume mixes, are able to provide reductions in early-season summer annual weed emergence similar to those seen with residual herbicide programs. This may be due to the lower levels of cover crop biomass accumulated in this study compared to those seen in other studies where cover crop termination occurred later in the season closer to cash crop planting, and/or was conducted using a roller-crimper (Ateh and Doll 1996; Mirsky et al. 2011; Reddy 2001; Webster et al., 2013). "
42,2013-3,0,0,Cover crop,Pest Regulation,density of early season waterhemp,,"1,2,3",# / m2,LSD,mean,0,,,376.9,1,,,513.2,0.05,1,-1,mono,no cover crop,no winter cover crop,Austrian winter pea,Austrian winter peas cover crop,"of all the cover crops tested (cereal rye, winter wheat, annual ryegrass, Austrian winter peas, crimson clover, hairy vetch, oilseed radish, winter oats, and cereal rye mixed with hairy vetch) only cereal rye and cereal rye mixed with hairy vetch reduced early season waterhemp densities compared to winter fallow.","These results indicated that cereal rye, Italian ryegrass, winter wheat, winter oat, crimson clover, Austrian winter pea, hairy vetch, oilseed radish, and cereal rye plus hairy vetch are each able to provide some degree of winter annual weed suppression, but that only certain cover crop species, such as cereal rye or cereal rye plus legume mixes, are able to provide reductions in early-season summer annual weed emergence similar to those seen with residual herbicide programs.","These results indicated that cereal rye, Italian ryegrass, winter wheat, winter oat, crimson clover, Austrian winter pea, hairy vetch, oilseed radish, and cereal rye plus hairy vetch are each able to provide some degree of winter annual weed suppression, but that only certain cover crop species, such as cereal rye or cereal rye plus legume mixes, are able to provide reductions in early-season summer annual weed emergence similar to those seen with residual herbicide programs. This may be due to the lower levels of cover crop biomass accumulated in this study compared to those seen in other studies where cover crop termination occurred later in the season closer to cash crop planting, and/or was conducted using a roller-crimper (Ateh and Doll 1996; Mirsky et al. 2011; Reddy 2001; Webster et al., 2013). "
42,2013-3,0,0,Cover crop,Pest Regulation,density of early season waterhemp,,"1,2,3",# / m2,LSD,mean,0,,,376.9,2,,,490.9,0.05,1,-1,mono,no cover crop,no winter cover crop,hairy vetch,hairy vetch cover crop,"of all the cover crops tested (cereal rye, winter wheat, annual ryegrass, Austrian winter peas, crimson clover, hairy vetch, oilseed radish, winter oats, and cereal rye mixed with hairy vetch) only cereal rye and cereal rye mixed with hairy vetch reduced early season waterhemp densities compared to winter fallow.","These results indicated that cereal rye, Italian ryegrass, winter wheat, winter oat, crimson clover, Austrian winter pea, hairy vetch, oilseed radish, and cereal rye plus hairy vetch are each able to provide some degree of winter annual weed suppression, but that only certain cover crop species, such as cereal rye or cereal rye plus legume mixes, are able to provide reductions in early-season summer annual weed emergence similar to those seen with residual herbicide programs.","These results indicated that cereal rye, Italian ryegrass, winter wheat, winter oat, crimson clover, Austrian winter pea, hairy vetch, oilseed radish, and cereal rye plus hairy vetch are each able to provide some degree of winter annual weed suppression, but that only certain cover crop species, such as cereal rye or cereal rye plus legume mixes, are able to provide reductions in early-season summer annual weed emergence similar to those seen with residual herbicide programs. This may be due to the lower levels of cover crop biomass accumulated in this study compared to those seen in other studies where cover crop termination occurred later in the season closer to cash crop planting, and/or was conducted using a roller-crimper (Ateh and Doll 1996; Mirsky et al. 2011; Reddy 2001; Webster et al., 2013). "
42,2013-3,0,0,Cover crop,Pest Regulation,density of early season waterhemp,,"1,2,3",# / m2,LSD,mean,0,,,376.9,3,,,478.5,0.05,1,-1,mono,no cover crop,no winter cover crop,clover,crimson clover cover crop,"of all the cover crops tested (cereal rye, winter wheat, annual ryegrass, Austrian winter peas, crimson clover, hairy vetch, oilseed radish, winter oats, and cereal rye mixed with hairy vetch) only cereal rye and cereal rye mixed with hairy vetch reduced early season waterhemp densities compared to winter fallow.","These results indicated that cereal rye, Italian ryegrass, winter wheat, winter oat, crimson clover, Austrian winter pea, hairy vetch, oilseed radish, and cereal rye plus hairy vetch are each able to provide some degree of winter annual weed suppression, but that only certain cover crop species, such as cereal rye or cereal rye plus legume mixes, are able to provide reductions in early-season summer annual weed emergence similar to those seen with residual herbicide programs.","These results indicated that cereal rye, Italian ryegrass, winter wheat, winter oat, crimson clover, Austrian winter pea, hairy vetch, oilseed radish, and cereal rye plus hairy vetch are each able to provide some degree of winter annual weed suppression, but that only certain cover crop species, such as cereal rye or cereal rye plus legume mixes, are able to provide reductions in early-season summer annual weed emergence similar to those seen with residual herbicide programs. This may be due to the lower levels of cover crop biomass accumulated in this study compared to those seen in other studies where cover crop termination occurred later in the season closer to cash crop planting, and/or was conducted using a roller-crimper (Ateh and Doll 1996; Mirsky et al. 2011; Reddy 2001; Webster et al., 2013). "
42,2013-3,0,0,Cover crop,Pest Regulation,density of early season waterhemp,,"1,2,3",# / m2,LSD,mean,0,,,376.9,4,,,481,0.05,1,-1,mono,no cover crop,no winter cover crop,forage radish,oilseed radish cover crop,"of all the cover crops tested (cereal rye, winter wheat, annual ryegrass, Austrian winter peas, crimson clover, hairy vetch, oilseed radish, winter oats, and cereal rye mixed with hairy vetch) only cereal rye and cereal rye mixed with hairy vetch reduced early season waterhemp densities compared to winter fallow.","These results indicated that cereal rye, Italian ryegrass, winter wheat, winter oat, crimson clover, Austrian winter pea, hairy vetch, oilseed radish, and cereal rye plus hairy vetch are each able to provide some degree of winter annual weed suppression, but that only certain cover crop species, such as cereal rye or cereal rye plus legume mixes, are able to provide reductions in early-season summer annual weed emergence similar to those seen with residual herbicide programs.","These results indicated that cereal rye, Italian ryegrass, winter wheat, winter oat, crimson clover, Austrian winter pea, hairy vetch, oilseed radish, and cereal rye plus hairy vetch are each able to provide some degree of winter annual weed suppression, but that only certain cover crop species, such as cereal rye or cereal rye plus legume mixes, are able to provide reductions in early-season summer annual weed emergence similar to those seen with residual herbicide programs. This may be due to the lower levels of cover crop biomass accumulated in this study compared to those seen in other studies where cover crop termination occurred later in the season closer to cash crop planting, and/or was conducted using a roller-crimper (Ateh and Doll 1996; Mirsky et al. 2011; Reddy 2001; Webster et al., 2013). "
42,2013-3,0,0,Cover crop,Pest Regulation,density of early season waterhemp,,"1,2,3",# / m2,LSD,mean,0,,,376.9,5,,,457.4,0.05,1,-1,mono,no cover crop,no winter cover crop,oat,winter oats cover crop,"of all the cover crops tested (cereal rye, winter wheat, annual ryegrass, Austrian winter peas, crimson clover, hairy vetch, oilseed radish, winter oats, and cereal rye mixed with hairy vetch) only cereal rye and cereal rye mixed with hairy vetch reduced early season waterhemp densities compared to winter fallow.","These results indicated that cereal rye, Italian ryegrass, winter wheat, winter oat, crimson clover, Austrian winter pea, hairy vetch, oilseed radish, and cereal rye plus hairy vetch are each able to provide some degree of winter annual weed suppression, but that only certain cover crop species, such as cereal rye or cereal rye plus legume mixes, are able to provide reductions in early-season summer annual weed emergence similar to those seen with residual herbicide programs.","These results indicated that cereal rye, Italian ryegrass, winter wheat, winter oat, crimson clover, Austrian winter pea, hairy vetch, oilseed radish, and cereal rye plus hairy vetch are each able to provide some degree of winter annual weed suppression, but that only certain cover crop species, such as cereal rye or cereal rye plus legume mixes, are able to provide reductions in early-season summer annual weed emergence similar to those seen with residual herbicide programs. This may be due to the lower levels of cover crop biomass accumulated in this study compared to those seen in other studies where cover crop termination occurred later in the season closer to cash crop planting, and/or was conducted using a roller-crimper (Ateh and Doll 1996; Mirsky et al. 2011; Reddy 2001; Webster et al., 2013). "
42,2013-3,0,0,Cover crop,Pest Regulation,density of late season summer annual weeds,,"1,2,3",# / m2,LSD,mean,0,,,179.5,1,,,129.3,0.05,-1,1,mono,no cover crop,no winter cover crop,Austrian winter pea,Austrian winter peas cover crop,"of all the cover crops tested (cereal rye, winter wheat, annual ryegrass, Austrian winter peas, crimson clover, hairy vetch, oilseed radish, winter oats, and cereal rye mixed with hairy vetch) Austrian winter pea and cereal rye were the only cover crops that reduced late annual weed densities compared to winter fallow.",Austrian winter pea and cereal rye were the only cover crops that reduced late annual weed densities compared to winter fallow.,"These results indicated that cereal rye, Italian ryegrass, winter wheat, winter oat, crimson clover, Austrian winter pea, hairy vetch, oilseed radish, and cereal rye plus hairy vetch are each able to provide some degree of winter annual weed suppression, but that only certain cover crop species, such as cereal rye or cereal rye plus legume mixes, are able to provide reductions in early-season summer annual weed emergence similar to those seen with residual herbicide programs. This may be due to the lower levels of cover crop biomass accumulated in this study compared to those seen in other studies where cover crop termination occurred later in the season closer to cash crop planting, and/or was conducted using a roller-crimper (Ateh and Doll 1996; Mirsky et al. 2011; Reddy 2001; Webster et al., 2013). "
42,2013-3,0,0,Cover crop,Pest Regulation,density of late season summer annual weeds,,"1,2,3",# / m2,LSD,mean,0,,,179.5,8,,,102.8,0.05,-1,1,mono,no cover crop,no winter cover crop,winter rye,cereal rye cover crop,"of all the cover crops tested (cereal rye, winter wheat, annual ryegrass, Austrian winter peas, crimson clover, hairy vetch, oilseed radish, winter oats, and cereal rye mixed with hairy vetch) Austrian winter pea and cereal rye were the only cover crops that reduced late annual weed densities compared to winter fallow.",Austrian winter pea and cereal rye were the only cover crops that reduced late annual weed densities compared to winter fallow.,"These results indicated that cereal rye, Italian ryegrass, winter wheat, winter oat, crimson clover, Austrian winter pea, hairy vetch, oilseed radish, and cereal rye plus hairy vetch are each able to provide some degree of winter annual weed suppression, but that only certain cover crop species, such as cereal rye or cereal rye plus legume mixes, are able to provide reductions in early-season summer annual weed emergence similar to those seen with residual herbicide programs. This may be due to the lower levels of cover crop biomass accumulated in this study compared to those seen in other studies where cover crop termination occurred later in the season closer to cash crop planting, and/or was conducted using a roller-crimper (Ateh and Doll 1996; Mirsky et al. 2011; Reddy 2001; Webster et al., 2013). "
42,2013-3,0,0,Cover crop,Pest Regulation,density of late season summer annual weeds,,"1,2,3",# / m2,LSD,mean,0,,,179.5,2,,,141.4,ns,0,0,mono,no cover crop,no winter cover crop,hairy vetch,hairy vetch cover crop,"of all the cover crops tested (cereal rye, winter wheat, annual ryegrass, Austrian winter peas, crimson clover, hairy vetch, oilseed radish, winter oats, and cereal rye mixed with hairy vetch) Austrian winter pea and cereal rye were the only cover crops that reduced late annual weed densities compared to winter fallow.",Austrian winter pea and cereal rye were the only cover crops that reduced late annual weed densities compared to winter fallow.,"These results indicated that cereal rye, Italian ryegrass, winter wheat, winter oat, crimson clover, Austrian winter pea, hairy vetch, oilseed radish, and cereal rye plus hairy vetch are each able to provide some degree of winter annual weed suppression, but that only certain cover crop species, such as cereal rye or cereal rye plus legume mixes, are able to provide reductions in early-season summer annual weed emergence similar to those seen with residual herbicide programs. This may be due to the lower levels of cover crop biomass accumulated in this study compared to those seen in other studies where cover crop termination occurred later in the season closer to cash crop planting, and/or was conducted using a roller-crimper (Ateh and Doll 1996; Mirsky et al. 2011; Reddy 2001; Webster et al., 2013). "
42,2013-3,0,0,Cover crop,Pest Regulation,density of late season summer annual weeds,,"1,2,3",# / m2,LSD,mean,0,,,179.5,3,,,137.3,ns,0,0,mono,no cover crop,no winter cover crop,clover,crimson clover cover crop,"of all the cover crops tested (cereal rye, winter wheat, annual ryegrass, Austrian winter peas, crimson clover, hairy vetch, oilseed radish, winter oats, and cereal rye mixed with hairy vetch) Austrian winter pea and cereal rye were the only cover crops that reduced late annual weed densities compared to winter fallow.",Austrian winter pea and cereal rye were the only cover crops that reduced late annual weed densities compared to winter fallow.,"These results indicated that cereal rye, Italian ryegrass, winter wheat, winter oat, crimson clover, Austrian winter pea, hairy vetch, oilseed radish, and cereal rye plus hairy vetch are each able to provide some degree of winter annual weed suppression, but that only certain cover crop species, such as cereal rye or cereal rye plus legume mixes, are able to provide reductions in early-season summer annual weed emergence similar to those seen with residual herbicide programs. This may be due to the lower levels of cover crop biomass accumulated in this study compared to those seen in other studies where cover crop termination occurred later in the season closer to cash crop planting, and/or was conducted using a roller-crimper (Ateh and Doll 1996; Mirsky et al. 2011; Reddy 2001; Webster et al., 2013). "
42,2013-3,0,0,Cover crop,Pest Regulation,density of late season summer annual weeds,,"1,2,3",# / m2,LSD,mean,0,,,179.5,4,,,139,ns,0,0,mono,no cover crop,no winter cover crop,forage radish,oilseed radish cover crop,"of all the cover crops tested (cereal rye, winter wheat, annual ryegrass, Austrian winter peas, crimson clover, hairy vetch, oilseed radish, winter oats, and cereal rye mixed with hairy vetch) Austrian winter pea and cereal rye were the only cover crops that reduced late annual weed densities compared to winter fallow.",Austrian winter pea and cereal rye were the only cover crops that reduced late annual weed densities compared to winter fallow.,"These results indicated that cereal rye, Italian ryegrass, winter wheat, winter oat, crimson clover, Austrian winter pea, hairy vetch, oilseed radish, and cereal rye plus hairy vetch are each able to provide some degree of winter annual weed suppression, but that only certain cover crop species, such as cereal rye or cereal rye plus legume mixes, are able to provide reductions in early-season summer annual weed emergence similar to those seen with residual herbicide programs. This may be due to the lower levels of cover crop biomass accumulated in this study compared to those seen in other studies where cover crop termination occurred later in the season closer to cash crop planting, and/or was conducted using a roller-crimper (Ateh and Doll 1996; Mirsky et al. 2011; Reddy 2001; Webster et al., 2013). "
42,2013-3,0,0,Cover crop,Pest Regulation,density of late season summer annual weeds,,"1,2,3",# / m2,LSD,mean,0,,,179.5,5,,,141.8,ns,0,0,mono,no cover crop,no winter cover crop,oat,winter oats cover crop,"of all the cover crops tested (cereal rye, winter wheat, annual ryegrass, Austrian winter peas, crimson clover, hairy vetch, oilseed radish, winter oats, and cereal rye mixed with hairy vetch) Austrian winter pea and cereal rye were the only cover crops that reduced late annual weed densities compared to winter fallow.",Austrian winter pea and cereal rye were the only cover crops that reduced late annual weed densities compared to winter fallow.,"These results indicated that cereal rye, Italian ryegrass, winter wheat, winter oat, crimson clover, Austrian winter pea, hairy vetch, oilseed radish, and cereal rye plus hairy vetch are each able to provide some degree of winter annual weed suppression, but that only certain cover crop species, such as cereal rye or cereal rye plus legume mixes, are able to provide reductions in early-season summer annual weed emergence similar to those seen with residual herbicide programs. This may be due to the lower levels of cover crop biomass accumulated in this study compared to those seen in other studies where cover crop termination occurred later in the season closer to cash crop planting, and/or was conducted using a roller-crimper (Ateh and Doll 1996; Mirsky et al. 2011; Reddy 2001; Webster et al., 2013). "
42,2013-3,0,0,Cover crop,Pest Regulation,density of late season summer annual weeds,,"1,2,3",# / m2,LSD,mean,0,,,179.5,6,,,144.6,ns,0,0,mono,no cover crop,no winter cover crop,Italian ryegrass,annual ryegrass cover crop,"of all the cover crops tested (cereal rye, winter wheat, annual ryegrass, Austrian winter peas, crimson clover, hairy vetch, oilseed radish, winter oats, and cereal rye mixed with hairy vetch) Austrian winter pea and cereal rye were the only cover crops that reduced late annual weed densities compared to winter fallow.",Austrian winter pea and cereal rye were the only cover crops that reduced late annual weed densities compared to winter fallow.,"These results indicated that cereal rye, Italian ryegrass, winter wheat, winter oat, crimson clover, Austrian winter pea, hairy vetch, oilseed radish, and cereal rye plus hairy vetch are each able to provide some degree of winter annual weed suppression, but that only certain cover crop species, such as cereal rye or cereal rye plus legume mixes, are able to provide reductions in early-season summer annual weed emergence similar to those seen with residual herbicide programs. This may be due to the lower levels of cover crop biomass accumulated in this study compared to those seen in other studies where cover crop termination occurred later in the season closer to cash crop planting, and/or was conducted using a roller-crimper (Ateh and Doll 1996; Mirsky et al. 2011; Reddy 2001; Webster et al., 2013). "
42,2013-3,0,0,Cover crop,Pest Regulation,density of late season summer annual weeds,,"1,2,3",# / m2,LSD,mean,0,,,179.5,7,,,139,ns,0,0,mix_2,no cover crop,no winter cover crop,winter rye + hairy vetch,cereal rye/hairy vetch cover crop,"of all the cover crops tested (cereal rye, winter wheat, annual ryegrass, Austrian winter peas, crimson clover, hairy vetch, oilseed radish, winter oats, and cereal rye mixed with hairy vetch) Austrian winter pea and cereal rye were the only cover crops that reduced late annual weed densities compared to winter fallow.",Austrian winter pea and cereal rye were the only cover crops that reduced late annual weed densities compared to winter fallow.,"These results indicated that cereal rye, Italian ryegrass, winter wheat, winter oat, crimson clover, Austrian winter pea, hairy vetch, oilseed radish, and cereal rye plus hairy vetch are each able to provide some degree of winter annual weed suppression, but that only certain cover crop species, such as cereal rye or cereal rye plus legume mixes, are able to provide reductions in early-season summer annual weed emergence similar to those seen with residual herbicide programs. This may be due to the lower levels of cover crop biomass accumulated in this study compared to those seen in other studies where cover crop termination occurred later in the season closer to cash crop planting, and/or was conducted using a roller-crimper (Ateh and Doll 1996; Mirsky et al. 2011; Reddy 2001; Webster et al., 2013). "
42,2013-3,0,0,Cover crop,Pest Regulation,density of late season summer annual weeds,,"1,2,3",# / m2,LSD,mean,0,,,179.5,9,,,153.4,ns,0,0,mono,no cover crop,no winter cover crop,winter wheat,winter wheat cover crop,"of all the cover crops tested (cereal rye, winter wheat, annual ryegrass, Austrian winter peas, crimson clover, hairy vetch, oilseed radish, winter oats, and cereal rye mixed with hairy vetch) Austrian winter pea and cereal rye were the only cover crops that reduced late annual weed densities compared to winter fallow.",Austrian winter pea and cereal rye were the only cover crops that reduced late annual weed densities compared to winter fallow.,"These results indicated that cereal rye, Italian ryegrass, winter wheat, winter oat, crimson clover, Austrian winter pea, hairy vetch, oilseed radish, and cereal rye plus hairy vetch are each able to provide some degree of winter annual weed suppression, but that only certain cover crop species, such as cereal rye or cereal rye plus legume mixes, are able to provide reductions in early-season summer annual weed emergence similar to those seen with residual herbicide programs. This may be due to the lower levels of cover crop biomass accumulated in this study compared to those seen in other studies where cover crop termination occurred later in the season closer to cash crop planting, and/or was conducted using a roller-crimper (Ateh and Doll 1996; Mirsky et al. 2011; Reddy 2001; Webster et al., 2013). "
42,2013-3,0,0,Cover crop,Pest Regulation,density of late season waterhemp,,"1,2,3",# / m2,LSD,mean,0,,,144.9,1,,,100,0.05,-1,1,mono,no cover crop,no winter cover crop,Austrian winter pea,Austrian winter peas cover crop,"of all the cover crops tested (cereal rye, winter wheat, annual ryegrass, Austrian winter peas, crimson clover, hairy vetch, oilseed radish, winter oats, and cereal rye mixed with hairy vetch) Austrian winter peas, winter oat, cereal rye, and winter wheat suppressed late season waterhemp compared to winter fallow.","Austrian winter peas, winter oat, cereal rye, and winter wheat suppressed late season waterhemp compared to winter fallow.","These results indicated that cereal rye, Italian ryegrass, winter wheat, winter oat, crimson clover, Austrian winter pea, hairy vetch, oilseed radish, and cereal rye plus hairy vetch are each able to provide some degree of winter annual weed suppression, but that only certain cover crop species, such as cereal rye or cereal rye plus legume mixes, are able to provide reductions in early-season summer annual weed emergence similar to those seen with residual herbicide programs. This may be due to the lower levels of cover crop biomass accumulated in this study compared to those seen in other studies where cover crop termination occurred later in the season closer to cash crop planting, and/or was conducted using a roller-crimper (Ateh and Doll 1996; Mirsky et al. 2011; Reddy 2001; Webster et al., 2013). "
42,2013-3,0,0,Cover crop,Pest Regulation,density of late season waterhemp,,"1,2,3",# / m2,LSD,mean,0,,,144.9,5,,,102.7,0.05,-1,1,mono,no cover crop,no winter cover crop,oat,winter oats cover crop,"of all the cover crops tested (cereal rye, winter wheat, annual ryegrass, Austrian winter peas, crimson clover, hairy vetch, oilseed radish, winter oats, and cereal rye mixed with hairy vetch) Austrian winter peas, winter oat, cereal rye, and winter wheat suppressed late season waterhemp compared to winter fallow.","Austrian winter peas, winter oat, cereal rye, and winter wheat suppressed late season waterhemp compared to winter fallow.","These results indicated that cereal rye, Italian ryegrass, winter wheat, winter oat, crimson clover, Austrian winter pea, hairy vetch, oilseed radish, and cereal rye plus hairy vetch are each able to provide some degree of winter annual weed suppression, but that only certain cover crop species, such as cereal rye or cereal rye plus legume mixes, are able to provide reductions in early-season summer annual weed emergence similar to those seen with residual herbicide programs. This may be due to the lower levels of cover crop biomass accumulated in this study compared to those seen in other studies where cover crop termination occurred later in the season closer to cash crop planting, and/or was conducted using a roller-crimper (Ateh and Doll 1996; Mirsky et al. 2011; Reddy 2001; Webster et al., 2013). "
42,2013-3,0,0,Cover crop,Pest Regulation,density of late season waterhemp,,"1,2,3",# / m2,LSD,mean,0,,,144.9,8,,,86.3,0.05,-1,1,mono,no cover crop,no winter cover crop,winter rye,cereal rye cover crop,"of all the cover crops tested (cereal rye, winter wheat, annual ryegrass, Austrian winter peas, crimson clover, hairy vetch, oilseed radish, winter oats, and cereal rye mixed with hairy vetch) Austrian winter peas, winter oat, cereal rye, and winter wheat suppressed late season waterhemp compared to winter fallow.","Austrian winter peas, winter oat, cereal rye, and winter wheat suppressed late season waterhemp compared to winter fallow.","These results indicated that cereal rye, Italian ryegrass, winter wheat, winter oat, crimson clover, Austrian winter pea, hairy vetch, oilseed radish, and cereal rye plus hairy vetch are each able to provide some degree of winter annual weed suppression, but that only certain cover crop species, such as cereal rye or cereal rye plus legume mixes, are able to provide reductions in early-season summer annual weed emergence similar to those seen with residual herbicide programs. This may be due to the lower levels of cover crop biomass accumulated in this study compared to those seen in other studies where cover crop termination occurred later in the season closer to cash crop planting, and/or was conducted using a roller-crimper (Ateh and Doll 1996; Mirsky et al. 2011; Reddy 2001; Webster et al., 2013). "
42,2013-3,0,0,Cover crop,Pest Regulation,density of late season waterhemp,,"1,2,3",# / m2,LSD,mean,0,,,144.9,9,,,99,0.05,-1,1,mono,no cover crop,no winter cover crop,winter wheat,winter wheat cover crop,"of all the cover crops tested (cereal rye, winter wheat, annual ryegrass, Austrian winter peas, crimson clover, hairy vetch, oilseed radish, winter oats, and cereal rye mixed with hairy vetch) Austrian winter peas, winter oat, cereal rye, and winter wheat suppressed late season waterhemp compared to winter fallow.","Austrian winter peas, winter oat, cereal rye, and winter wheat suppressed late season waterhemp compared to winter fallow.","These results indicated that cereal rye, Italian ryegrass, winter wheat, winter oat, crimson clover, Austrian winter pea, hairy vetch, oilseed radish, and cereal rye plus hairy vetch are each able to provide some degree of winter annual weed suppression, but that only certain cover crop species, such as cereal rye or cereal rye plus legume mixes, are able to provide reductions in early-season summer annual weed emergence similar to those seen with residual herbicide programs. This may be due to the lower levels of cover crop biomass accumulated in this study compared to those seen in other studies where cover crop termination occurred later in the season closer to cash crop planting, and/or was conducted using a roller-crimper (Ateh and Doll 1996; Mirsky et al. 2011; Reddy 2001; Webster et al., 2013). "
42,2013-3,0,0,Cover crop,Pest Regulation,density of late season waterhemp,,"1,2,3",# / m2,LSD,mean,0,,,144.9,2,,,109.6,ns,0,0,mono,no cover crop,no winter cover crop,hairy vetch,hairy vetch cover crop,"of all the cover crops tested (cereal rye, winter wheat, annual ryegrass, Austrian winter peas, crimson clover, hairy vetch, oilseed radish, winter oats, and cereal rye mixed with hairy vetch) Austrian winter peas, winter oat, cereal rye, and winter wheat suppressed late season waterhemp compared to winter fallow.","Austrian winter peas, winter oat, cereal rye, and winter wheat suppressed late season waterhemp compared to winter fallow.","These results indicated that cereal rye, Italian ryegrass, winter wheat, winter oat, crimson clover, Austrian winter pea, hairy vetch, oilseed radish, and cereal rye plus hairy vetch are each able to provide some degree of winter annual weed suppression, but that only certain cover crop species, such as cereal rye or cereal rye plus legume mixes, are able to provide reductions in early-season summer annual weed emergence similar to those seen with residual herbicide programs. This may be due to the lower levels of cover crop biomass accumulated in this study compared to those seen in other studies where cover crop termination occurred later in the season closer to cash crop planting, and/or was conducted using a roller-crimper (Ateh and Doll 1996; Mirsky et al. 2011; Reddy 2001; Webster et al., 2013). "
