"Paper_id","Duration","Year_result","Loc_multi_results","Review_id","Group_RV","Response_var","Response_var_units","Stat_test","Stat_type","Trt_id1","Trt1_interaction","Trt1_interaction2","Trt_id1value","Trt_id2","Trt2_interaction","Trt2_interaction2","Trt_id2value","Sig_level","Effect","Effect_norm","Group_finelevel","Trt_id1name","Trt_id1description","Trt_id2name","Trt_id2description","Reviewers_results_short","Reviewers_results_long","Authors_comments","Res_key","group_metric","main_group"
38,"2014-2","0",0,"Cover crop","Soil","soil organic matter","%","Tukey","mean",2,NA,NA,2.11,4,NA,NA,2.08,"ns",0,0,"mono_mono","maize: cereal rye / soybean: hairy vetch","maize: cereal rye / soybean: hairy vetch","maize: radish / soybean: radish","maize: radish / soybean: radish","","Cover crops had little effect on the soil and crop response variables measured in this experiment.","Compared to no cover crop, corn-soybean rotations that included cover crops other than cerearl rye did not show any significant change on soil attrtibutes after one cycle of production. Including cereal rye after corn harvest within the corn-soybean rotation decreased available soil nitrogen by about 42% but no other cover crop affected soil nitrogen. We found that including cover crops did not affect cash crop yields in either tillage or no-tillage systems, but dillage decreased the yield of soybean during our production cycle. This investigation thus showed little response to cover crops over the short term, but this does not speak clearly the benefits that might accrue from long-term use of cover crops in  U.S. Corn Belt rotations.","1378","Soil Organic Matter","Chemical"
38,"2014-2","0",0,"Cover crop","Soil","soil organic matter","%","Tukey","mean",2,NA,NA,2.11,5,NA,NA,2.09,"ns",0,0,"mono_mono","maize: cereal rye / soybean: hairy vetch","maize: cereal rye / soybean: hairy vetch","maize: rape / soybean: rape","maize: rape / soybean: rape","","Cover crops had little effect on the soil and crop response variables measured in this experiment.","Compared to no cover crop, corn-soybean rotations that included cover crops other than cerearl rye did not show any significant change on soil attrtibutes after one cycle of production. Including cereal rye after corn harvest within the corn-soybean rotation decreased available soil nitrogen by about 42% but no other cover crop affected soil nitrogen. We found that including cover crops did not affect cash crop yields in either tillage or no-tillage systems, but dillage decreased the yield of soybean during our production cycle. This investigation thus showed little response to cover crops over the short term, but this does not speak clearly the benefits that might accrue from long-term use of cover crops in  U.S. Corn Belt rotations.","1379","Soil Organic Matter","Chemical"
38,"2014-2","0",0,"Cover crop","Soil","soil penetration resistance","kPa","Tukey","mean",2,NA,NA,1335,3,NA,NA,1301,"ns",0,0,"mono_mono","maize: cereal rye / soybean: hairy vetch","maize: cereal rye / soybean: hairy vetch","maize: annual ryegrass / soybean: annual ryegrass","maize: annual ryegrass / soybean: annual ryegrass","","Cover crops had little effect on the soil and crop response variables measured in this experiment.","Compared to no cover crop, corn-soybean rotations that included cover crops other than cerearl rye did not show any significant change on soil attrtibutes after one cycle of production. Including cereal rye after corn harvest within the corn-soybean rotation decreased available soil nitrogen by about 42% but no other cover crop affected soil nitrogen. We found that including cover crops did not affect cash crop yields in either tillage or no-tillage systems, but dillage decreased the yield of soybean during our production cycle. This investigation thus showed little response to cover crops over the short term, but this does not speak clearly the benefits that might accrue from long-term use of cover crops in  U.S. Corn Belt rotations.","1380","Compaction","Physical"
38,"2014-2","0",0,"Cover crop","Soil","soil penetration resistance","kPa","Tukey","mean",2,NA,NA,1335,4,NA,NA,1298,"ns",0,0,"mono_mono","maize: cereal rye / soybean: hairy vetch","maize: cereal rye / soybean: hairy vetch","maize: radish / soybean: radish","maize: radish / soybean: radish","","Cover crops had little effect on the soil and crop response variables measured in this experiment.","Compared to no cover crop, corn-soybean rotations that included cover crops other than cerearl rye did not show any significant change on soil attrtibutes after one cycle of production. Including cereal rye after corn harvest within the corn-soybean rotation decreased available soil nitrogen by about 42% but no other cover crop affected soil nitrogen. We found that including cover crops did not affect cash crop yields in either tillage or no-tillage systems, but dillage decreased the yield of soybean during our production cycle. This investigation thus showed little response to cover crops over the short term, but this does not speak clearly the benefits that might accrue from long-term use of cover crops in  U.S. Corn Belt rotations.","1381","Compaction","Physical"
38,"2014-2","0",0,"Cover crop","Soil","soil penetration resistance","kPa","Tukey","mean",2,NA,NA,1335,5,NA,NA,1283,"ns",0,0,"mono_mono","maize: cereal rye / soybean: hairy vetch","maize: cereal rye / soybean: hairy vetch","maize: rape / soybean: rape","maize: rape / soybean: rape","","Cover crops had little effect on the soil and crop response variables measured in this experiment.","Compared to no cover crop, corn-soybean rotations that included cover crops other than cerearl rye did not show any significant change on soil attrtibutes after one cycle of production. Including cereal rye after corn harvest within the corn-soybean rotation decreased available soil nitrogen by about 42% but no other cover crop affected soil nitrogen. We found that including cover crops did not affect cash crop yields in either tillage or no-tillage systems, but dillage decreased the yield of soybean during our production cycle. This investigation thus showed little response to cover crops over the short term, but this does not speak clearly the benefits that might accrue from long-term use of cover crops in  U.S. Corn Belt rotations.","1382","Compaction","Physical"
38,"2014-2","0",0,"Cover crop","Soil","total carbon","Mg / ha","Tukey","mean",2,NA,NA,42.21,3,NA,NA,40.26,"ns",0,0,"mono_mono","maize: cereal rye / soybean: hairy vetch","maize: cereal rye / soybean: hairy vetch","maize: annual ryegrass / soybean: annual ryegrass","maize: annual ryegrass / soybean: annual ryegrass","","Cover crops had little effect on the soil and crop response variables measured in this experiment.","Compared to no cover crop, corn-soybean rotations that included cover crops other than cerearl rye did not show any significant change on soil attrtibutes after one cycle of production. Including cereal rye after corn harvest within the corn-soybean rotation decreased available soil nitrogen by about 42% but no other cover crop affected soil nitrogen. We found that including cover crops did not affect cash crop yields in either tillage or no-tillage systems, but dillage decreased the yield of soybean during our production cycle. This investigation thus showed little response to cover crops over the short term, but this does not speak clearly the benefits that might accrue from long-term use of cover crops in  U.S. Corn Belt rotations.","1383","Soil Carbon, 0-75 cm depth","Chemical"
38,"2014-2","0",0,"Cover crop","Soil","total carbon","Mg / ha","Tukey","mean",2,NA,NA,42.21,4,NA,NA,41.27,"ns",0,0,"mono_mono","maize: cereal rye / soybean: hairy vetch","maize: cereal rye / soybean: hairy vetch","maize: radish / soybean: radish","maize: radish / soybean: radish","","Cover crops had little effect on the soil and crop response variables measured in this experiment.","Compared to no cover crop, corn-soybean rotations that included cover crops other than cerearl rye did not show any significant change on soil attrtibutes after one cycle of production. Including cereal rye after corn harvest within the corn-soybean rotation decreased available soil nitrogen by about 42% but no other cover crop affected soil nitrogen. We found that including cover crops did not affect cash crop yields in either tillage or no-tillage systems, but dillage decreased the yield of soybean during our production cycle. This investigation thus showed little response to cover crops over the short term, but this does not speak clearly the benefits that might accrue from long-term use of cover crops in  U.S. Corn Belt rotations.","1384","Soil Carbon, 0-75 cm depth","Chemical"
38,"2014-2","0",0,"Cover crop","Soil","total carbon","Mg / ha","Tukey","mean",2,NA,NA,42.21,5,NA,NA,41.72,"ns",0,0,"mono_mono","maize: cereal rye / soybean: hairy vetch","maize: cereal rye / soybean: hairy vetch","maize: rape / soybean: rape","maize: rape / soybean: rape","","Cover crops had little effect on the soil and crop response variables measured in this experiment.","Compared to no cover crop, corn-soybean rotations that included cover crops other than cerearl rye did not show any significant change on soil attrtibutes after one cycle of production. Including cereal rye after corn harvest within the corn-soybean rotation decreased available soil nitrogen by about 42% but no other cover crop affected soil nitrogen. We found that including cover crops did not affect cash crop yields in either tillage or no-tillage systems, but dillage decreased the yield of soybean during our production cycle. This investigation thus showed little response to cover crops over the short term, but this does not speak clearly the benefits that might accrue from long-term use of cover crops in  U.S. Corn Belt rotations.","1385","Soil Carbon, 0-75 cm depth","Chemical"
38,"2014-2","0",0,"Cover crop","Soil","total inorganic nitrogen (TIN)","mg / kg","Tukey","mean",2,NA,NA,17.06,3,NA,NA,18.64,"ns",0,0,"mono_mono","maize: cereal rye / soybean: hairy vetch","maize: cereal rye / soybean: hairy vetch","maize: annual ryegrass / soybean: annual ryegrass","maize: annual ryegrass / soybean: annual ryegrass","","Cover crops had little effect on the soil and crop response variables measured in this experiment.","Compared to no cover crop, corn-soybean rotations that included cover crops other than cerearl rye did not show any significant change on soil attrtibutes after one cycle of production. Including cereal rye after corn harvest within the corn-soybean rotation decreased available soil nitrogen by about 42% but no other cover crop affected soil nitrogen. We found that including cover crops did not affect cash crop yields in either tillage or no-tillage systems, but dillage decreased the yield of soybean during our production cycle. This investigation thus showed little response to cover crops over the short term, but this does not speak clearly the benefits that might accrue from long-term use of cover crops in  U.S. Corn Belt rotations.","1386","Total Nitrogen","Chemical"
38,"2014-2","0",0,"Cover crop","Soil","total inorganic nitrogen (TIN)","mg / kg","Tukey","mean",2,NA,NA,17.06,4,NA,NA,23.31,"ns",0,0,"mono_mono","maize: cereal rye / soybean: hairy vetch","maize: cereal rye / soybean: hairy vetch","maize: radish / soybean: radish","maize: radish / soybean: radish","","Cover crops had little effect on the soil and crop response variables measured in this experiment.","Compared to no cover crop, corn-soybean rotations that included cover crops other than cerearl rye did not show any significant change on soil attrtibutes after one cycle of production. Including cereal rye after corn harvest within the corn-soybean rotation decreased available soil nitrogen by about 42% but no other cover crop affected soil nitrogen. We found that including cover crops did not affect cash crop yields in either tillage or no-tillage systems, but dillage decreased the yield of soybean during our production cycle. This investigation thus showed little response to cover crops over the short term, but this does not speak clearly the benefits that might accrue from long-term use of cover crops in  U.S. Corn Belt rotations.","1387","Total Nitrogen","Chemical"
38,"2014-2","0",0,"Cover crop","Soil","total inorganic nitrogen (TIN)","mg / kg","Tukey","mean",2,NA,NA,17.06,5,NA,NA,20.25,"ns",0,0,"mono_mono","maize: cereal rye / soybean: hairy vetch","maize: cereal rye / soybean: hairy vetch","maize: rape / soybean: rape","maize: rape / soybean: rape","","Cover crops had little effect on the soil and crop response variables measured in this experiment.","Compared to no cover crop, corn-soybean rotations that included cover crops other than cerearl rye did not show any significant change on soil attrtibutes after one cycle of production. Including cereal rye after corn harvest within the corn-soybean rotation decreased available soil nitrogen by about 42% but no other cover crop affected soil nitrogen. We found that including cover crops did not affect cash crop yields in either tillage or no-tillage systems, but dillage decreased the yield of soybean during our production cycle. This investigation thus showed little response to cover crops over the short term, but this does not speak clearly the benefits that might accrue from long-term use of cover crops in  U.S. Corn Belt rotations.","1388","Total Nitrogen","Chemical"
38,"2014-2","0",0,"Cover crop","Soil","water aggregate stability","%","Tukey","mean",2,NA,NA,78,3,NA,NA,75,"ns",0,0,"mono_mono","maize: cereal rye / soybean: hairy vetch","maize: cereal rye / soybean: hairy vetch","maize: annual ryegrass / soybean: annual ryegrass","maize: annual ryegrass / soybean: annual ryegrass","","Cover crops had little effect on the soil and crop response variables measured in this experiment.","Compared to no cover crop, corn-soybean rotations that included cover crops other than cerearl rye did not show any significant change on soil attrtibutes after one cycle of production. Including cereal rye after corn harvest within the corn-soybean rotation decreased available soil nitrogen by about 42% but no other cover crop affected soil nitrogen. We found that including cover crops did not affect cash crop yields in either tillage or no-tillage systems, but dillage decreased the yield of soybean during our production cycle. This investigation thus showed little response to cover crops over the short term, but this does not speak clearly the benefits that might accrue from long-term use of cover crops in  U.S. Corn Belt rotations.","1389","Soil Aggregates","Physical"
38,"2014-2","0",0,"Cover crop","Soil","water aggregate stability","%","Tukey","mean",2,NA,NA,78,4,NA,NA,78,"ns",0,0,"mono_mono","maize: cereal rye / soybean: hairy vetch","maize: cereal rye / soybean: hairy vetch","maize: radish / soybean: radish","maize: radish / soybean: radish","","Cover crops had little effect on the soil and crop response variables measured in this experiment.","Compared to no cover crop, corn-soybean rotations that included cover crops other than cerearl rye did not show any significant change on soil attrtibutes after one cycle of production. Including cereal rye after corn harvest within the corn-soybean rotation decreased available soil nitrogen by about 42% but no other cover crop affected soil nitrogen. We found that including cover crops did not affect cash crop yields in either tillage or no-tillage systems, but dillage decreased the yield of soybean during our production cycle. This investigation thus showed little response to cover crops over the short term, but this does not speak clearly the benefits that might accrue from long-term use of cover crops in  U.S. Corn Belt rotations.","1390","Soil Aggregates","Physical"
38,"2014-2","0",0,"Cover crop","Soil","water aggregate stability","%","Tukey","mean",2,NA,NA,78,5,NA,NA,77,"ns",0,0,"mono_mono","maize: cereal rye / soybean: hairy vetch","maize: cereal rye / soybean: hairy vetch","maize: rape / soybean: rape","maize: rape / soybean: rape","","Cover crops had little effect on the soil and crop response variables measured in this experiment.","Compared to no cover crop, corn-soybean rotations that included cover crops other than cerearl rye did not show any significant change on soil attrtibutes after one cycle of production. Including cereal rye after corn harvest within the corn-soybean rotation decreased available soil nitrogen by about 42% but no other cover crop affected soil nitrogen. We found that including cover crops did not affect cash crop yields in either tillage or no-tillage systems, but dillage decreased the yield of soybean during our production cycle. This investigation thus showed little response to cover crops over the short term, but this does not speak clearly the benefits that might accrue from long-term use of cover crops in  U.S. Corn Belt rotations.","1391","Soil Aggregates","Physical"
38,"2014-2","0",0,"Cover crop","Crop Production","maize grain yield","kg / ha","Tukey","mean",2,NA,NA,11811,3,NA,NA,10943,"ns",9,NA,"mono_mono","maize: cereal rye / soybean: hairy vetch","maize: cereal rye / soybean: hairy vetch","maize: annual ryegrass / soybean: annual ryegrass","maize: annual ryegrass / soybean: annual ryegrass","","Cover crops had little effect on the soil and crop response variables measured in this experiment.","Compared to no cover crop, corn-soybean rotations that included cover crops other than cerearl rye did not show any significant change on soil attrtibutes after one cycle of production. Including cereal rye after corn harvest within the corn-soybean rotation decreased available soil nitrogen by about 42% but no other cover crop affected soil nitrogen. We found that including cover crops did not affect cash crop yields in either tillage or no-tillage systems, but dillage decreased the yield of soybean during our production cycle. This investigation thus showed little response to cover crops over the short term, but this does not speak clearly the benefits that might accrue from long-term use of cover crops in  U.S. Corn Belt rotations.","1392","Grain (Maize)","Yields"
38,"2014-2","0",0,"Cover crop","Crop Production","soybean grain yield","kg / ha","Tukey","mean",2,NA,NA,3667,3,NA,NA,3650,"ns",9,NA,"mono_mono","maize: cereal rye / soybean: hairy vetch","maize: cereal rye / soybean: hairy vetch","maize: annual ryegrass / soybean: annual ryegrass","maize: annual ryegrass / soybean: annual ryegrass","","Cover crops had little effect on the soil and crop response variables measured in this experiment.","Compared to no cover crop, corn-soybean rotations that included cover crops other than cerearl rye did not show any significant change on soil attrtibutes after one cycle of production. Including cereal rye after corn harvest within the corn-soybean rotation decreased available soil nitrogen by about 42% but no other cover crop affected soil nitrogen. We found that including cover crops did not affect cash crop yields in either tillage or no-tillage systems, but dillage decreased the yield of soybean during our production cycle. This investigation thus showed little response to cover crops over the short term, but this does not speak clearly the benefits that might accrue from long-term use of cover crops in  U.S. Corn Belt rotations.","1393","Grain (Soybean)","Yields"
38,"2014-2","0",0,"Cover crop","Crop Production","maize grain yield","kg / ha","Tukey","mean",2,NA,NA,11811,4,NA,NA,12028,"ns",10,NA,"mono_mono","maize: cereal rye / soybean: hairy vetch","maize: cereal rye / soybean: hairy vetch","maize: radish / soybean: radish","maize: radish / soybean: radish","","Cover crops had little effect on the soil and crop response variables measured in this experiment.","Compared to no cover crop, corn-soybean rotations that included cover crops other than cerearl rye did not show any significant change on soil attrtibutes after one cycle of production. Including cereal rye after corn harvest within the corn-soybean rotation decreased available soil nitrogen by about 42% but no other cover crop affected soil nitrogen. We found that including cover crops did not affect cash crop yields in either tillage or no-tillage systems, but dillage decreased the yield of soybean during our production cycle. This investigation thus showed little response to cover crops over the short term, but this does not speak clearly the benefits that might accrue from long-term use of cover crops in  U.S. Corn Belt rotations.","1394","Grain (Maize)","Yields"
38,"2014-2","0",0,"Cover crop","Crop Production","soybean grain yield","kg / ha","Tukey","mean",2,NA,NA,3667,4,NA,NA,3590,"ns",10,NA,"mono_mono","maize: cereal rye / soybean: hairy vetch","maize: cereal rye / soybean: hairy vetch","maize: radish / soybean: radish","maize: radish / soybean: radish","","Cover crops had little effect on the soil and crop response variables measured in this experiment.","Compared to no cover crop, corn-soybean rotations that included cover crops other than cerearl rye did not show any significant change on soil attrtibutes after one cycle of production. Including cereal rye after corn harvest within the corn-soybean rotation decreased available soil nitrogen by about 42% but no other cover crop affected soil nitrogen. We found that including cover crops did not affect cash crop yields in either tillage or no-tillage systems, but dillage decreased the yield of soybean during our production cycle. This investigation thus showed little response to cover crops over the short term, but this does not speak clearly the benefits that might accrue from long-term use of cover crops in  U.S. Corn Belt rotations.","1395","Grain (Soybean)","Yields"
38,"2014-2","0",0,"Cover crop","Crop Production","maize grain yield","kg / ha","Tukey","mean",2,NA,NA,11811,5,NA,NA,11837,"ns",11,NA,"mono_mono","maize: cereal rye / soybean: hairy vetch","maize: cereal rye / soybean: hairy vetch","maize: rape / soybean: rape","maize: rape / soybean: rape","","Cover crops had little effect on the soil and crop response variables measured in this experiment.","Compared to no cover crop, corn-soybean rotations that included cover crops other than cerearl rye did not show any significant change on soil attrtibutes after one cycle of production. Including cereal rye after corn harvest within the corn-soybean rotation decreased available soil nitrogen by about 42% but no other cover crop affected soil nitrogen. We found that including cover crops did not affect cash crop yields in either tillage or no-tillage systems, but dillage decreased the yield of soybean during our production cycle. This investigation thus showed little response to cover crops over the short term, but this does not speak clearly the benefits that might accrue from long-term use of cover crops in  U.S. Corn Belt rotations.","1396","Grain (Maize)","Yields"
38,"2014-2","0",0,"Cover crop","Crop Production","soybean grain yield","kg / ha","Tukey","mean",2,NA,NA,3667,5,NA,NA,3587,"ns",11,NA,"mono_mono","maize: cereal rye / soybean: hairy vetch","maize: cereal rye / soybean: hairy vetch","maize: rape / soybean: rape","maize: rape / soybean: rape","","Cover crops had little effect on the soil and crop response variables measured in this experiment.","Compared to no cover crop, corn-soybean rotations that included cover crops other than cerearl rye did not show any significant change on soil attrtibutes after one cycle of production. Including cereal rye after corn harvest within the corn-soybean rotation decreased available soil nitrogen by about 42% but no other cover crop affected soil nitrogen. We found that including cover crops did not affect cash crop yields in either tillage or no-tillage systems, but dillage decreased the yield of soybean during our production cycle. This investigation thus showed little response to cover crops over the short term, but this does not speak clearly the benefits that might accrue from long-term use of cover crops in  U.S. Corn Belt rotations.","1397","Grain (Soybean)","Yields"
38,"2014-2","0",0,"Cover crop","Soil","ammonium (NH4-N)","mg / kg","Tukey","mean",3,NA,NA,5.65,4,NA,NA,6.26,"ns",0,0,"mono_mono","maize: annual ryegrass / soybean: annual ryegrass","maize: annual ryegrass / soybean: annual ryegrass","maize: radish / soybean: radish","maize: radish / soybean: radish","","Cover crops had little effect on the soil and crop response variables measured in this experiment.","Compared to no cover crop, corn-soybean rotations that included cover crops other than cerearl rye did not show any significant change on soil attrtibutes after one cycle of production. Including cereal rye after corn harvest within the corn-soybean rotation decreased available soil nitrogen by about 42% but no other cover crop affected soil nitrogen. We found that including cover crops did not affect cash crop yields in either tillage or no-tillage systems, but dillage decreased the yield of soybean during our production cycle. This investigation thus showed little response to cover crops over the short term, but this does not speak clearly the benefits that might accrue from long-term use of cover crops in  U.S. Corn Belt rotations.","1398","Ammonium (Preplant)","Chemical"
38,"2014-2","0",0,"Cover crop","Soil","ammonium (NH4-N)","mg / kg","Tukey","mean",3,NA,NA,5.65,5,NA,NA,5.63,"ns",0,0,"mono_mono","maize: annual ryegrass / soybean: annual ryegrass","maize: annual ryegrass / soybean: annual ryegrass","maize: rape / soybean: rape","maize: rape / soybean: rape","","Cover crops had little effect on the soil and crop response variables measured in this experiment.","Compared to no cover crop, corn-soybean rotations that included cover crops other than cerearl rye did not show any significant change on soil attrtibutes after one cycle of production. Including cereal rye after corn harvest within the corn-soybean rotation decreased available soil nitrogen by about 42% but no other cover crop affected soil nitrogen. We found that including cover crops did not affect cash crop yields in either tillage or no-tillage systems, but dillage decreased the yield of soybean during our production cycle. This investigation thus showed little response to cover crops over the short term, but this does not speak clearly the benefits that might accrue from long-term use of cover crops in  U.S. Corn Belt rotations.","1399","Ammonium (Preplant)","Chemical"
38,"2014-2","0",0,"Cover crop","Soil","bulk density","Mg / m3","Tukey","mean",3,NA,NA,1.33,4,NA,NA,1.35,"ns",0,0,"mono_mono","maize: annual ryegrass / soybean: annual ryegrass","maize: annual ryegrass / soybean: annual ryegrass","maize: radish / soybean: radish","maize: radish / soybean: radish","","Cover crops had little effect on the soil and crop response variables measured in this experiment.","Compared to no cover crop, corn-soybean rotations that included cover crops other than cerearl rye did not show any significant change on soil attrtibutes after one cycle of production. Including cereal rye after corn harvest within the corn-soybean rotation decreased available soil nitrogen by about 42% but no other cover crop affected soil nitrogen. We found that including cover crops did not affect cash crop yields in either tillage or no-tillage systems, but dillage decreased the yield of soybean during our production cycle. This investigation thus showed little response to cover crops over the short term, but this does not speak clearly the benefits that might accrue from long-term use of cover crops in  U.S. Corn Belt rotations.","1400","Soil Bulk Density","Physical"
38,"2014-2","0",0,"Cover crop","Soil","bulk density","Mg / m3","Tukey","mean",3,NA,NA,1.33,5,NA,NA,1.35,"ns",0,0,"mono_mono","maize: annual ryegrass / soybean: annual ryegrass","maize: annual ryegrass / soybean: annual ryegrass","maize: rape / soybean: rape","maize: rape / soybean: rape","","Cover crops had little effect on the soil and crop response variables measured in this experiment.","Compared to no cover crop, corn-soybean rotations that included cover crops other than cerearl rye did not show any significant change on soil attrtibutes after one cycle of production. Including cereal rye after corn harvest within the corn-soybean rotation decreased available soil nitrogen by about 42% but no other cover crop affected soil nitrogen. We found that including cover crops did not affect cash crop yields in either tillage or no-tillage systems, but dillage decreased the yield of soybean during our production cycle. This investigation thus showed little response to cover crops over the short term, but this does not speak clearly the benefits that might accrue from long-term use of cover crops in  U.S. Corn Belt rotations.","1401","Soil Bulk Density","Physical"
38,"2014-2","0",0,"Cover crop","Soil","exchangable potassium (K)","mg / kg","Tukey","mean",3,NA,NA,69.94,4,NA,NA,67.42,"ns",0,0,"mono_mono","maize: annual ryegrass / soybean: annual ryegrass","maize: annual ryegrass / soybean: annual ryegrass","maize: radish / soybean: radish","maize: radish / soybean: radish","","Cover crops had little effect on the soil and crop response variables measured in this experiment.","Compared to no cover crop, corn-soybean rotations that included cover crops other than cerearl rye did not show any significant change on soil attrtibutes after one cycle of production. Including cereal rye after corn harvest within the corn-soybean rotation decreased available soil nitrogen by about 42% but no other cover crop affected soil nitrogen. We found that including cover crops did not affect cash crop yields in either tillage or no-tillage systems, but dillage decreased the yield of soybean during our production cycle. This investigation thus showed little response to cover crops over the short term, but this does not speak clearly the benefits that might accrue from long-term use of cover crops in  U.S. Corn Belt rotations.","1402","Postassium","Chemical"
38,"2014-2","0",0,"Cover crop","Soil","exchangable potassium (K)","mg / kg","Tukey","mean",3,NA,NA,69.94,5,NA,NA,69.31,"ns",0,0,"mono_mono","maize: annual ryegrass / soybean: annual ryegrass","maize: annual ryegrass / soybean: annual ryegrass","maize: rape / soybean: rape","maize: rape / soybean: rape","","Cover crops had little effect on the soil and crop response variables measured in this experiment.","Compared to no cover crop, corn-soybean rotations that included cover crops other than cerearl rye did not show any significant change on soil attrtibutes after one cycle of production. Including cereal rye after corn harvest within the corn-soybean rotation decreased available soil nitrogen by about 42% but no other cover crop affected soil nitrogen. We found that including cover crops did not affect cash crop yields in either tillage or no-tillage systems, but dillage decreased the yield of soybean during our production cycle. This investigation thus showed little response to cover crops over the short term, but this does not speak clearly the benefits that might accrue from long-term use of cover crops in  U.S. Corn Belt rotations.","1403","Postassium","Chemical"
38,"2014-2","0",0,"Cover crop","Soil","nitrate (NO3-N)","mg / kg","Tukey","mean",3,NA,NA,11.26,4,NA,NA,15.41,"ns",0,0,"mono_mono","maize: annual ryegrass / soybean: annual ryegrass","maize: annual ryegrass / soybean: annual ryegrass","maize: radish / soybean: radish","maize: radish / soybean: radish","","Cover crops had little effect on the soil and crop response variables measured in this experiment.","Compared to no cover crop, corn-soybean rotations that included cover crops other than cerearl rye did not show any significant change on soil attrtibutes after one cycle of production. Including cereal rye after corn harvest within the corn-soybean rotation decreased available soil nitrogen by about 42% but no other cover crop affected soil nitrogen. We found that including cover crops did not affect cash crop yields in either tillage or no-tillage systems, but dillage decreased the yield of soybean during our production cycle. This investigation thus showed little response to cover crops over the short term, but this does not speak clearly the benefits that might accrue from long-term use of cover crops in  U.S. Corn Belt rotations.","1404","Nitrate (Preplant)","Chemical"
38,"2014-2","0",0,"Cover crop","Soil","nitrate (NO3-N)","mg / kg","Tukey","mean",3,NA,NA,11.26,5,NA,NA,13.62,"ns",0,0,"mono_mono","maize: annual ryegrass / soybean: annual ryegrass","maize: annual ryegrass / soybean: annual ryegrass","maize: rape / soybean: rape","maize: rape / soybean: rape","","Cover crops had little effect on the soil and crop response variables measured in this experiment.","Compared to no cover crop, corn-soybean rotations that included cover crops other than cerearl rye did not show any significant change on soil attrtibutes after one cycle of production. Including cereal rye after corn harvest within the corn-soybean rotation decreased available soil nitrogen by about 42% but no other cover crop affected soil nitrogen. We found that including cover crops did not affect cash crop yields in either tillage or no-tillage systems, but dillage decreased the yield of soybean during our production cycle. This investigation thus showed little response to cover crops over the short term, but this does not speak clearly the benefits that might accrue from long-term use of cover crops in  U.S. Corn Belt rotations.","1405","Nitrate (Preplant)","Chemical"
38,"2014-2","0",0,"Cover crop","Soil","pH","pH","Tukey","mean",3,NA,NA,5.65,4,NA,NA,5.54,"ns",0,0,"mono_mono","maize: annual ryegrass / soybean: annual ryegrass","maize: annual ryegrass / soybean: annual ryegrass","maize: radish / soybean: radish","maize: radish / soybean: radish","","Cover crops had little effect on the soil and crop response variables measured in this experiment.","Compared to no cover crop, corn-soybean rotations that included cover crops other than cerearl rye did not show any significant change on soil attrtibutes after one cycle of production. Including cereal rye after corn harvest within the corn-soybean rotation decreased available soil nitrogen by about 42% but no other cover crop affected soil nitrogen. We found that including cover crops did not affect cash crop yields in either tillage or no-tillage systems, but dillage decreased the yield of soybean during our production cycle. This investigation thus showed little response to cover crops over the short term, but this does not speak clearly the benefits that might accrue from long-term use of cover crops in  U.S. Corn Belt rotations.","1406","pH","Chemical"
38,"2014-2","0",0,"Cover crop","Soil","pH","pH","Tukey","mean",3,NA,NA,5.65,5,NA,NA,5.62,"ns",0,0,"mono_mono","maize: annual ryegrass / soybean: annual ryegrass","maize: annual ryegrass / soybean: annual ryegrass","maize: rape / soybean: rape","maize: rape / soybean: rape","","Cover crops had little effect on the soil and crop response variables measured in this experiment.","Compared to no cover crop, corn-soybean rotations that included cover crops other than cerearl rye did not show any significant change on soil attrtibutes after one cycle of production. Including cereal rye after corn harvest within the corn-soybean rotation decreased available soil nitrogen by about 42% but no other cover crop affected soil nitrogen. We found that including cover crops did not affect cash crop yields in either tillage or no-tillage systems, but dillage decreased the yield of soybean during our production cycle. This investigation thus showed little response to cover crops over the short term, but this does not speak clearly the benefits that might accrue from long-term use of cover crops in  U.S. Corn Belt rotations.","1407","pH","Chemical"
38,"2014-2","0",0,"Cover crop","Soil","plant available phosphorous","mg / kg","Tukey","mean",3,NA,NA,3.02,4,NA,NA,3.45,"ns",0,0,"mono_mono","maize: annual ryegrass / soybean: annual ryegrass","maize: annual ryegrass / soybean: annual ryegrass","maize: radish / soybean: radish","maize: radish / soybean: radish","","Cover crops had little effect on the soil and crop response variables measured in this experiment.","Compared to no cover crop, corn-soybean rotations that included cover crops other than cerearl rye did not show any significant change on soil attrtibutes after one cycle of production. Including cereal rye after corn harvest within the corn-soybean rotation decreased available soil nitrogen by about 42% but no other cover crop affected soil nitrogen. We found that including cover crops did not affect cash crop yields in either tillage or no-tillage systems, but dillage decreased the yield of soybean during our production cycle. This investigation thus showed little response to cover crops over the short term, but this does not speak clearly the benefits that might accrue from long-term use of cover crops in  U.S. Corn Belt rotations.","1408","Phosphorous","Chemical"
