"","Paper_id","introduction","Duration","Year_result","Loc_multi_results","Group_RV","group_metric","main_group","Group_finelevel","Response_var","Trt_id1","Trt1_interaction","Trt1_interaction2","Trt_id1description","Trt_id2","Trt2_interaction","Trt2_interaction2","Trt_id2description","Reviewers_results_short","Reviewers_results_long","methods","citation","citation_short"
"920",42,"42 A randomized complete block design study with 4 or 5 replications was conducted at 2 sites from 2013-2016 in Columbia, MO, Moberly, MO investigating the effects of cover crops or herbicide in a soybean system (Cornelius & Bradley, 2017).","2013-3",0,0,"Pest Regulation","Weed community (abundance of weeds)","Weeds","mono","density of late season summer annual weeds",0,NA,NA,"no winter cover crop",6,NA,NA,"annual ryegrass cover crop","of all the cover crops tested (cereal rye, winter wheat, annual ryegrass, Austrian winter peas, crimson clover, hairy vetch, oilseed radish, winter oats, and cereal rye mixed with hairy vetch) Austrian winter pea and cereal rye were the only cover crops that reduced late annual weed densities compared to winter fallow.","Austrian winter pea and cereal rye were the only cover crops that reduced late annual weed densities compared to winter fallow.","42 Plots received one of the following cover crop treatments: annual ryegrass cv. Marshall @ 28 kg/ha, winter wheat cv. Roane @ 135 kg/ha, oilseed radish cv. Tillage Radish @ 9 kg/ha, winter fallow (control), Austrian winter peas @ 56 kg/ha, hairy vetch @ 34 kg/ha, crimson clover @ 34 kg/ha, winter oats @ 78 kg/ha, cereal rye + hairy vetch @ 78 and 34 kg/ha, cereal rye @ 123 kg/ha.  42 Plots were 9 sq m.","42 Cornelius, C.D., & Bradley, K.W. (2017). Influence of various cover crop species on winter and summer annual weed emergence in soybean. Weed Technology, 31: 503-513. DOI: 10.1017/wet.2017.23","Cornelius & Bradley (2017)"
"921",42,"42 A randomized complete block design study with 4 or 5 replications was conducted at 2 sites from 2013-2016 in Columbia, MO, Moberly, MO investigating the effects of cover crops or herbicide in a soybean system (Cornelius & Bradley, 2017).","2013-3",0,0,"Pest Regulation","Weed community (abundance of weeds)","Weeds","mix_2","density of late season summer annual weeds",0,NA,NA,"no winter cover crop",7,NA,NA,"cereal rye/hairy vetch cover crop","of all the cover crops tested (cereal rye, winter wheat, annual ryegrass, Austrian winter peas, crimson clover, hairy vetch, oilseed radish, winter oats, and cereal rye mixed with hairy vetch) Austrian winter pea and cereal rye were the only cover crops that reduced late annual weed densities compared to winter fallow.","Austrian winter pea and cereal rye were the only cover crops that reduced late annual weed densities compared to winter fallow.","42 Plots received one of the following cover crop treatments: annual ryegrass cv. Marshall @ 28 kg/ha, winter wheat cv. Roane @ 135 kg/ha, oilseed radish cv. Tillage Radish @ 9 kg/ha, winter fallow (control), Austrian winter peas @ 56 kg/ha, hairy vetch @ 34 kg/ha, crimson clover @ 34 kg/ha, winter oats @ 78 kg/ha, cereal rye + hairy vetch @ 78 and 34 kg/ha, cereal rye @ 123 kg/ha.  42 Plots were 9 sq m.","42 Cornelius, C.D., & Bradley, K.W. (2017). Influence of various cover crop species on winter and summer annual weed emergence in soybean. Weed Technology, 31: 503-513. DOI: 10.1017/wet.2017.23","Cornelius & Bradley (2017)"
"922",42,"42 A randomized complete block design study with 4 or 5 replications was conducted at 2 sites from 2013-2016 in Columbia, MO, Moberly, MO investigating the effects of cover crops or herbicide in a soybean system (Cornelius & Bradley, 2017).","2013-3",0,0,"Pest Regulation","Weed community (abundance of weeds)","Weeds","mono","density of late season summer annual weeds",0,NA,NA,"no winter cover crop",9,NA,NA,"winter wheat cover crop","of all the cover crops tested (cereal rye, winter wheat, annual ryegrass, Austrian winter peas, crimson clover, hairy vetch, oilseed radish, winter oats, and cereal rye mixed with hairy vetch) Austrian winter pea and cereal rye were the only cover crops that reduced late annual weed densities compared to winter fallow.","Austrian winter pea and cereal rye were the only cover crops that reduced late annual weed densities compared to winter fallow.","42 Plots received one of the following cover crop treatments: annual ryegrass cv. Marshall @ 28 kg/ha, winter wheat cv. Roane @ 135 kg/ha, oilseed radish cv. Tillage Radish @ 9 kg/ha, winter fallow (control), Austrian winter peas @ 56 kg/ha, hairy vetch @ 34 kg/ha, crimson clover @ 34 kg/ha, winter oats @ 78 kg/ha, cereal rye + hairy vetch @ 78 and 34 kg/ha, cereal rye @ 123 kg/ha.  42 Plots were 9 sq m.","42 Cornelius, C.D., & Bradley, K.W. (2017). Influence of various cover crop species on winter and summer annual weed emergence in soybean. Weed Technology, 31: 503-513. DOI: 10.1017/wet.2017.23","Cornelius & Bradley (2017)"
"923",42,"42 A randomized complete block design study with 4 or 5 replications was conducted at 2 sites from 2013-2016 in Columbia, MO, Moberly, MO investigating the effects of cover crops or herbicide in a soybean system (Cornelius & Bradley, 2017).","2013-3",0,0,"Pest Regulation","Waterhemp","Weeds","mono","density of late season waterhemp",0,NA,NA,"no winter cover crop",1,NA,NA,"Austrian winter peas cover crop","of all the cover crops tested (cereal rye, winter wheat, annual ryegrass, Austrian winter peas, crimson clover, hairy vetch, oilseed radish, winter oats, and cereal rye mixed with hairy vetch) Austrian winter peas, winter oat, cereal rye, and winter wheat suppressed late season waterhemp compared to winter fallow.","Austrian winter peas, winter oat, cereal rye, and winter wheat suppressed late season waterhemp compared to winter fallow.","42 Plots received one of the following cover crop treatments: annual ryegrass cv. Marshall @ 28 kg/ha, winter wheat cv. Roane @ 135 kg/ha, oilseed radish cv. Tillage Radish @ 9 kg/ha, winter fallow (control), Austrian winter peas @ 56 kg/ha, hairy vetch @ 34 kg/ha, crimson clover @ 34 kg/ha, winter oats @ 78 kg/ha, cereal rye + hairy vetch @ 78 and 34 kg/ha, cereal rye @ 123 kg/ha.  42 Plots were 9 sq m.","42 Cornelius, C.D., & Bradley, K.W. (2017). Influence of various cover crop species on winter and summer annual weed emergence in soybean. Weed Technology, 31: 503-513. DOI: 10.1017/wet.2017.23","Cornelius & Bradley (2017)"
"924",42,"42 A randomized complete block design study with 4 or 5 replications was conducted at 2 sites from 2013-2016 in Columbia, MO, Moberly, MO investigating the effects of cover crops or herbicide in a soybean system (Cornelius & Bradley, 2017).","2013-3",0,0,"Pest Regulation","Waterhemp","Weeds","mono","density of late season waterhemp",0,NA,NA,"no winter cover crop",5,NA,NA,"winter oats cover crop","of all the cover crops tested (cereal rye, winter wheat, annual ryegrass, Austrian winter peas, crimson clover, hairy vetch, oilseed radish, winter oats, and cereal rye mixed with hairy vetch) Austrian winter peas, winter oat, cereal rye, and winter wheat suppressed late season waterhemp compared to winter fallow.","Austrian winter peas, winter oat, cereal rye, and winter wheat suppressed late season waterhemp compared to winter fallow.","42 Plots received one of the following cover crop treatments: annual ryegrass cv. Marshall @ 28 kg/ha, winter wheat cv. Roane @ 135 kg/ha, oilseed radish cv. Tillage Radish @ 9 kg/ha, winter fallow (control), Austrian winter peas @ 56 kg/ha, hairy vetch @ 34 kg/ha, crimson clover @ 34 kg/ha, winter oats @ 78 kg/ha, cereal rye + hairy vetch @ 78 and 34 kg/ha, cereal rye @ 123 kg/ha.  42 Plots were 9 sq m.","42 Cornelius, C.D., & Bradley, K.W. (2017). Influence of various cover crop species on winter and summer annual weed emergence in soybean. Weed Technology, 31: 503-513. DOI: 10.1017/wet.2017.23","Cornelius & Bradley (2017)"
"925",42,"42 A randomized complete block design study with 4 or 5 replications was conducted at 2 sites from 2013-2016 in Columbia, MO, Moberly, MO investigating the effects of cover crops or herbicide in a soybean system (Cornelius & Bradley, 2017).","2013-3",0,0,"Pest Regulation","Waterhemp","Weeds","mono","density of late season waterhemp",0,NA,NA,"no winter cover crop",8,NA,NA,"cereal rye cover crop","of all the cover crops tested (cereal rye, winter wheat, annual ryegrass, Austrian winter peas, crimson clover, hairy vetch, oilseed radish, winter oats, and cereal rye mixed with hairy vetch) Austrian winter peas, winter oat, cereal rye, and winter wheat suppressed late season waterhemp compared to winter fallow.","Austrian winter peas, winter oat, cereal rye, and winter wheat suppressed late season waterhemp compared to winter fallow.","42 Plots received one of the following cover crop treatments: annual ryegrass cv. Marshall @ 28 kg/ha, winter wheat cv. Roane @ 135 kg/ha, oilseed radish cv. Tillage Radish @ 9 kg/ha, winter fallow (control), Austrian winter peas @ 56 kg/ha, hairy vetch @ 34 kg/ha, crimson clover @ 34 kg/ha, winter oats @ 78 kg/ha, cereal rye + hairy vetch @ 78 and 34 kg/ha, cereal rye @ 123 kg/ha.  42 Plots were 9 sq m.","42 Cornelius, C.D., & Bradley, K.W. (2017). Influence of various cover crop species on winter and summer annual weed emergence in soybean. Weed Technology, 31: 503-513. DOI: 10.1017/wet.2017.23","Cornelius & Bradley (2017)"
"926",42,"42 A randomized complete block design study with 4 or 5 replications was conducted at 2 sites from 2013-2016 in Columbia, MO, Moberly, MO investigating the effects of cover crops or herbicide in a soybean system (Cornelius & Bradley, 2017).","2013-3",0,0,"Pest Regulation","Waterhemp","Weeds","mono","density of late season waterhemp",0,NA,NA,"no winter cover crop",9,NA,NA,"winter wheat cover crop","of all the cover crops tested (cereal rye, winter wheat, annual ryegrass, Austrian winter peas, crimson clover, hairy vetch, oilseed radish, winter oats, and cereal rye mixed with hairy vetch) Austrian winter peas, winter oat, cereal rye, and winter wheat suppressed late season waterhemp compared to winter fallow.","Austrian winter peas, winter oat, cereal rye, and winter wheat suppressed late season waterhemp compared to winter fallow.","42 Plots received one of the following cover crop treatments: annual ryegrass cv. Marshall @ 28 kg/ha, winter wheat cv. Roane @ 135 kg/ha, oilseed radish cv. Tillage Radish @ 9 kg/ha, winter fallow (control), Austrian winter peas @ 56 kg/ha, hairy vetch @ 34 kg/ha, crimson clover @ 34 kg/ha, winter oats @ 78 kg/ha, cereal rye + hairy vetch @ 78 and 34 kg/ha, cereal rye @ 123 kg/ha.  42 Plots were 9 sq m.","42 Cornelius, C.D., & Bradley, K.W. (2017). Influence of various cover crop species on winter and summer annual weed emergence in soybean. Weed Technology, 31: 503-513. DOI: 10.1017/wet.2017.23","Cornelius & Bradley (2017)"
"927",42,"42 A randomized complete block design study with 4 or 5 replications was conducted at 2 sites from 2013-2016 in Columbia, MO, Moberly, MO investigating the effects of cover crops or herbicide in a soybean system (Cornelius & Bradley, 2017).","2013-3",0,0,"Pest Regulation","Waterhemp","Weeds","mono","density of late season waterhemp",0,NA,NA,"no winter cover crop",2,NA,NA,"hairy vetch cover crop","of all the cover crops tested (cereal rye, winter wheat, annual ryegrass, Austrian winter peas, crimson clover, hairy vetch, oilseed radish, winter oats, and cereal rye mixed with hairy vetch) Austrian winter peas, winter oat, cereal rye, and winter wheat suppressed late season waterhemp compared to winter fallow.","Austrian winter peas, winter oat, cereal rye, and winter wheat suppressed late season waterhemp compared to winter fallow.","42 Plots received one of the following cover crop treatments: annual ryegrass cv. Marshall @ 28 kg/ha, winter wheat cv. Roane @ 135 kg/ha, oilseed radish cv. Tillage Radish @ 9 kg/ha, winter fallow (control), Austrian winter peas @ 56 kg/ha, hairy vetch @ 34 kg/ha, crimson clover @ 34 kg/ha, winter oats @ 78 kg/ha, cereal rye + hairy vetch @ 78 and 34 kg/ha, cereal rye @ 123 kg/ha.  42 Plots were 9 sq m.","42 Cornelius, C.D., & Bradley, K.W. (2017). Influence of various cover crop species on winter and summer annual weed emergence in soybean. Weed Technology, 31: 503-513. DOI: 10.1017/wet.2017.23","Cornelius & Bradley (2017)"
"928",42,"42 A randomized complete block design study with 4 or 5 replications was conducted at 2 sites from 2013-2016 in Columbia, MO, Moberly, MO investigating the effects of cover crops or herbicide in a soybean system (Cornelius & Bradley, 2017).","2013-3",0,0,"Pest Regulation","Waterhemp","Weeds","mono","density of late season waterhemp",0,NA,NA,"no winter cover crop",3,NA,NA,"crimson clover cover crop","of all the cover crops tested (cereal rye, winter wheat, annual ryegrass, Austrian winter peas, crimson clover, hairy vetch, oilseed radish, winter oats, and cereal rye mixed with hairy vetch) Austrian winter peas, winter oat, cereal rye, and winter wheat suppressed late season waterhemp compared to winter fallow.","Austrian winter peas, winter oat, cereal rye, and winter wheat suppressed late season waterhemp compared to winter fallow.","42 Plots received one of the following cover crop treatments: annual ryegrass cv. Marshall @ 28 kg/ha, winter wheat cv. Roane @ 135 kg/ha, oilseed radish cv. Tillage Radish @ 9 kg/ha, winter fallow (control), Austrian winter peas @ 56 kg/ha, hairy vetch @ 34 kg/ha, crimson clover @ 34 kg/ha, winter oats @ 78 kg/ha, cereal rye + hairy vetch @ 78 and 34 kg/ha, cereal rye @ 123 kg/ha.  42 Plots were 9 sq m.","42 Cornelius, C.D., & Bradley, K.W. (2017). Influence of various cover crop species on winter and summer annual weed emergence in soybean. Weed Technology, 31: 503-513. DOI: 10.1017/wet.2017.23","Cornelius & Bradley (2017)"
"929",42,"42 A randomized complete block design study with 4 or 5 replications was conducted at 2 sites from 2013-2016 in Columbia, MO, Moberly, MO investigating the effects of cover crops or herbicide in a soybean system (Cornelius & Bradley, 2017).","2013-3",0,0,"Pest Regulation","Waterhemp","Weeds","mono","density of late season waterhemp",0,NA,NA,"no winter cover crop",4,NA,NA,"oilseed radish cover crop","of all the cover crops tested (cereal rye, winter wheat, annual ryegrass, Austrian winter peas, crimson clover, hairy vetch, oilseed radish, winter oats, and cereal rye mixed with hairy vetch) Austrian winter peas, winter oat, cereal rye, and winter wheat suppressed late season waterhemp compared to winter fallow.","Austrian winter peas, winter oat, cereal rye, and winter wheat suppressed late season waterhemp compared to winter fallow.","42 Plots received one of the following cover crop treatments: annual ryegrass cv. Marshall @ 28 kg/ha, winter wheat cv. Roane @ 135 kg/ha, oilseed radish cv. Tillage Radish @ 9 kg/ha, winter fallow (control), Austrian winter peas @ 56 kg/ha, hairy vetch @ 34 kg/ha, crimson clover @ 34 kg/ha, winter oats @ 78 kg/ha, cereal rye + hairy vetch @ 78 and 34 kg/ha, cereal rye @ 123 kg/ha.  42 Plots were 9 sq m.","42 Cornelius, C.D., & Bradley, K.W. (2017). Influence of various cover crop species on winter and summer annual weed emergence in soybean. Weed Technology, 31: 503-513. DOI: 10.1017/wet.2017.23","Cornelius & Bradley (2017)"
"930",42,"42 A randomized complete block design study with 4 or 5 replications was conducted at 2 sites from 2013-2016 in Columbia, MO, Moberly, MO investigating the effects of cover crops or herbicide in a soybean system (Cornelius & Bradley, 2017).","2013-3",0,0,"Pest Regulation","Waterhemp","Weeds","mono","density of late season waterhemp",0,NA,NA,"no winter cover crop",6,NA,NA,"annual ryegrass cover crop","of all the cover crops tested (cereal rye, winter wheat, annual ryegrass, Austrian winter peas, crimson clover, hairy vetch, oilseed radish, winter oats, and cereal rye mixed with hairy vetch) Austrian winter peas, winter oat, cereal rye, and winter wheat suppressed late season waterhemp compared to winter fallow.","Austrian winter peas, winter oat, cereal rye, and winter wheat suppressed late season waterhemp compared to winter fallow.","42 Plots received one of the following cover crop treatments: annual ryegrass cv. Marshall @ 28 kg/ha, winter wheat cv. Roane @ 135 kg/ha, oilseed radish cv. Tillage Radish @ 9 kg/ha, winter fallow (control), Austrian winter peas @ 56 kg/ha, hairy vetch @ 34 kg/ha, crimson clover @ 34 kg/ha, winter oats @ 78 kg/ha, cereal rye + hairy vetch @ 78 and 34 kg/ha, cereal rye @ 123 kg/ha.  42 Plots were 9 sq m.","42 Cornelius, C.D., & Bradley, K.W. (2017). Influence of various cover crop species on winter and summer annual weed emergence in soybean. Weed Technology, 31: 503-513. DOI: 10.1017/wet.2017.23","Cornelius & Bradley (2017)"
"931",42,"42 A randomized complete block design study with 4 or 5 replications was conducted at 2 sites from 2013-2016 in Columbia, MO, Moberly, MO investigating the effects of cover crops or herbicide in a soybean system (Cornelius & Bradley, 2017).","2013-3",0,0,"Pest Regulation","Waterhemp","Weeds","mix_2","density of late season waterhemp",0,NA,NA,"no winter cover crop",7,NA,NA,"cereal rye/hairy vetch cover crop","of all the cover crops tested (cereal rye, winter wheat, annual ryegrass, Austrian winter peas, crimson clover, hairy vetch, oilseed radish, winter oats, and cereal rye mixed with hairy vetch) Austrian winter peas, winter oat, cereal rye, and winter wheat suppressed late season waterhemp compared to winter fallow.","Austrian winter peas, winter oat, cereal rye, and winter wheat suppressed late season waterhemp compared to winter fallow.","42 Plots received one of the following cover crop treatments: annual ryegrass cv. Marshall @ 28 kg/ha, winter wheat cv. Roane @ 135 kg/ha, oilseed radish cv. Tillage Radish @ 9 kg/ha, winter fallow (control), Austrian winter peas @ 56 kg/ha, hairy vetch @ 34 kg/ha, crimson clover @ 34 kg/ha, winter oats @ 78 kg/ha, cereal rye + hairy vetch @ 78 and 34 kg/ha, cereal rye @ 123 kg/ha.  42 Plots were 9 sq m.","42 Cornelius, C.D., & Bradley, K.W. (2017). Influence of various cover crop species on winter and summer annual weed emergence in soybean. Weed Technology, 31: 503-513. DOI: 10.1017/wet.2017.23","Cornelius & Bradley (2017)"
"932",42,"42 A randomized complete block design study with 4 or 5 replications was conducted at 2 sites from 2013-2016 in Columbia, MO, Moberly, MO investigating the effects of cover crops or herbicide in a soybean system (Cornelius & Bradley, 2017).","2013-3",0,0,"Pest Regulation","Weed community (abundance of weeds)","Weeds","mono","density of winter annual weeds (before cash crop planting)",0,NA,NA,"no winter cover crop",1,NA,NA,"Austrian winter peas cover crop","all the cover crop studied decreased the density of winter weeds.","""These results indicated that cereal rye, Italian ryegrass, winter wheat, winter oat, crimson clover, Austrian winter pea, hairy vetch, oilseed radish, and cereal rye plus hairy vetch are each able to provide some degree of winter annual weed suppression.""","42 Plots received one of the following cover crop treatments: annual ryegrass cv. Marshall @ 28 kg/ha, winter wheat cv. Roane @ 135 kg/ha, oilseed radish cv. Tillage Radish @ 9 kg/ha, winter fallow (control), Austrian winter peas @ 56 kg/ha, hairy vetch @ 34 kg/ha, crimson clover @ 34 kg/ha, winter oats @ 78 kg/ha, cereal rye + hairy vetch @ 78 and 34 kg/ha, cereal rye @ 123 kg/ha.  42 Plots were 9 sq m.","42 Cornelius, C.D., & Bradley, K.W. (2017). Influence of various cover crop species on winter and summer annual weed emergence in soybean. Weed Technology, 31: 503-513. DOI: 10.1017/wet.2017.23","Cornelius & Bradley (2017)"
"933",42,"42 A randomized complete block design study with 4 or 5 replications was conducted at 2 sites from 2013-2016 in Columbia, MO, Moberly, MO investigating the effects of cover crops or herbicide in a soybean system (Cornelius & Bradley, 2017).","2013-3",0,0,"Pest Regulation","Weed community (abundance of weeds)","Weeds","mono","density of winter annual weeds (before cash crop planting)",0,NA,NA,"no winter cover crop",2,NA,NA,"hairy vetch cover crop","all the cover crop studied decreased the density of winter weeds.","""These results indicated that cereal rye, Italian ryegrass, winter wheat, winter oat, crimson clover, Austrian winter pea, hairy vetch, oilseed radish, and cereal rye plus hairy vetch are each able to provide some degree of winter annual weed suppression.""","42 Plots received one of the following cover crop treatments: annual ryegrass cv. Marshall @ 28 kg/ha, winter wheat cv. Roane @ 135 kg/ha, oilseed radish cv. Tillage Radish @ 9 kg/ha, winter fallow (control), Austrian winter peas @ 56 kg/ha, hairy vetch @ 34 kg/ha, crimson clover @ 34 kg/ha, winter oats @ 78 kg/ha, cereal rye + hairy vetch @ 78 and 34 kg/ha, cereal rye @ 123 kg/ha.  42 Plots were 9 sq m.","42 Cornelius, C.D., & Bradley, K.W. (2017). Influence of various cover crop species on winter and summer annual weed emergence in soybean. Weed Technology, 31: 503-513. DOI: 10.1017/wet.2017.23","Cornelius & Bradley (2017)"
"934",42,"42 A randomized complete block design study with 4 or 5 replications was conducted at 2 sites from 2013-2016 in Columbia, MO, Moberly, MO investigating the effects of cover crops or herbicide in a soybean system (Cornelius & Bradley, 2017).","2013-3",0,0,"Pest Regulation","Weed community (abundance of weeds)","Weeds","mono","density of winter annual weeds (before cash crop planting)",0,NA,NA,"no winter cover crop",3,NA,NA,"crimson clover cover crop","all the cover crop studied decreased the density of winter weeds.","""These results indicated that cereal rye, Italian ryegrass, winter wheat, winter oat, crimson clover, Austrian winter pea, hairy vetch, oilseed radish, and cereal rye plus hairy vetch are each able to provide some degree of winter annual weed suppression.""","42 Plots received one of the following cover crop treatments: annual ryegrass cv. Marshall @ 28 kg/ha, winter wheat cv. Roane @ 135 kg/ha, oilseed radish cv. Tillage Radish @ 9 kg/ha, winter fallow (control), Austrian winter peas @ 56 kg/ha, hairy vetch @ 34 kg/ha, crimson clover @ 34 kg/ha, winter oats @ 78 kg/ha, cereal rye + hairy vetch @ 78 and 34 kg/ha, cereal rye @ 123 kg/ha.  42 Plots were 9 sq m.","42 Cornelius, C.D., & Bradley, K.W. (2017). Influence of various cover crop species on winter and summer annual weed emergence in soybean. Weed Technology, 31: 503-513. DOI: 10.1017/wet.2017.23","Cornelius & Bradley (2017)"
"935",42,"42 A randomized complete block design study with 4 or 5 replications was conducted at 2 sites from 2013-2016 in Columbia, MO, Moberly, MO investigating the effects of cover crops or herbicide in a soybean system (Cornelius & Bradley, 2017).","2013-3",0,0,"Pest Regulation","Weed community (abundance of weeds)","Weeds","mono","density of winter annual weeds (before cash crop planting)",0,NA,NA,"no winter cover crop",4,NA,NA,"oilseed radish cover crop","all the cover crop studied decreased the density of winter weeds.","""These results indicated that cereal rye, Italian ryegrass, winter wheat, winter oat, crimson clover, Austrian winter pea, hairy vetch, oilseed radish, and cereal rye plus hairy vetch are each able to provide some degree of winter annual weed suppression.""","42 Plots received one of the following cover crop treatments: annual ryegrass cv. Marshall @ 28 kg/ha, winter wheat cv. Roane @ 135 kg/ha, oilseed radish cv. Tillage Radish @ 9 kg/ha, winter fallow (control), Austrian winter peas @ 56 kg/ha, hairy vetch @ 34 kg/ha, crimson clover @ 34 kg/ha, winter oats @ 78 kg/ha, cereal rye + hairy vetch @ 78 and 34 kg/ha, cereal rye @ 123 kg/ha.  42 Plots were 9 sq m.","42 Cornelius, C.D., & Bradley, K.W. (2017). Influence of various cover crop species on winter and summer annual weed emergence in soybean. Weed Technology, 31: 503-513. DOI: 10.1017/wet.2017.23","Cornelius & Bradley (2017)"
"936",42,"42 A randomized complete block design study with 4 or 5 replications was conducted at 2 sites from 2013-2016 in Columbia, MO, Moberly, MO investigating the effects of cover crops or herbicide in a soybean system (Cornelius & Bradley, 2017).","2013-3",0,0,"Pest Regulation","Weed community (abundance of weeds)","Weeds","mono","density of winter annual weeds (before cash crop planting)",0,NA,NA,"no winter cover crop",5,NA,NA,"winter oats cover crop","all the cover crop studied decreased the density of winter weeds.","""These results indicated that cereal rye, Italian ryegrass, winter wheat, winter oat, crimson clover, Austrian winter pea, hairy vetch, oilseed radish, and cereal rye plus hairy vetch are each able to provide some degree of winter annual weed suppression.""","42 Plots received one of the following cover crop treatments: annual ryegrass cv. Marshall @ 28 kg/ha, winter wheat cv. Roane @ 135 kg/ha, oilseed radish cv. Tillage Radish @ 9 kg/ha, winter fallow (control), Austrian winter peas @ 56 kg/ha, hairy vetch @ 34 kg/ha, crimson clover @ 34 kg/ha, winter oats @ 78 kg/ha, cereal rye + hairy vetch @ 78 and 34 kg/ha, cereal rye @ 123 kg/ha.  42 Plots were 9 sq m.","42 Cornelius, C.D., & Bradley, K.W. (2017). Influence of various cover crop species on winter and summer annual weed emergence in soybean. Weed Technology, 31: 503-513. DOI: 10.1017/wet.2017.23","Cornelius & Bradley (2017)"
"937",42,"42 A randomized complete block design study with 4 or 5 replications was conducted at 2 sites from 2013-2016 in Columbia, MO, Moberly, MO investigating the effects of cover crops or herbicide in a soybean system (Cornelius & Bradley, 2017).","2013-3",0,0,"Pest Regulation","Weed community (abundance of weeds)","Weeds","mono","density of winter annual weeds (before cash crop planting)",0,NA,NA,"no winter cover crop",6,NA,NA,"annual ryegrass cover crop","all the cover crop studied decreased the density of winter weeds.","""These results indicated that cereal rye, Italian ryegrass, winter wheat, winter oat, crimson clover, Austrian winter pea, hairy vetch, oilseed radish, and cereal rye plus hairy vetch are each able to provide some degree of winter annual weed suppression.""","42 Plots received one of the following cover crop treatments: annual ryegrass cv. Marshall @ 28 kg/ha, winter wheat cv. Roane @ 135 kg/ha, oilseed radish cv. Tillage Radish @ 9 kg/ha, winter fallow (control), Austrian winter peas @ 56 kg/ha, hairy vetch @ 34 kg/ha, crimson clover @ 34 kg/ha, winter oats @ 78 kg/ha, cereal rye + hairy vetch @ 78 and 34 kg/ha, cereal rye @ 123 kg/ha.  42 Plots were 9 sq m.","42 Cornelius, C.D., & Bradley, K.W. (2017). Influence of various cover crop species on winter and summer annual weed emergence in soybean. Weed Technology, 31: 503-513. DOI: 10.1017/wet.2017.23","Cornelius & Bradley (2017)"
"938",42,"42 A randomized complete block design study with 4 or 5 replications was conducted at 2 sites from 2013-2016 in Columbia, MO, Moberly, MO investigating the effects of cover crops or herbicide in a soybean system (Cornelius & Bradley, 2017).","2013-3",0,0,"Pest Regulation","Weed community (abundance of weeds)","Weeds","mix_2","density of winter annual weeds (before cash crop planting)",0,NA,NA,"no winter cover crop",7,NA,NA,"cereal rye/hairy vetch cover crop","all the cover crop studied decreased the density of winter weeds.","""These results indicated that cereal rye, Italian ryegrass, winter wheat, winter oat, crimson clover, Austrian winter pea, hairy vetch, oilseed radish, and cereal rye plus hairy vetch are each able to provide some degree of winter annual weed suppression.""","42 Plots received one of the following cover crop treatments: annual ryegrass cv. Marshall @ 28 kg/ha, winter wheat cv. Roane @ 135 kg/ha, oilseed radish cv. Tillage Radish @ 9 kg/ha, winter fallow (control), Austrian winter peas @ 56 kg/ha, hairy vetch @ 34 kg/ha, crimson clover @ 34 kg/ha, winter oats @ 78 kg/ha, cereal rye + hairy vetch @ 78 and 34 kg/ha, cereal rye @ 123 kg/ha.  42 Plots were 9 sq m.","42 Cornelius, C.D., & Bradley, K.W. (2017). Influence of various cover crop species on winter and summer annual weed emergence in soybean. Weed Technology, 31: 503-513. DOI: 10.1017/wet.2017.23","Cornelius & Bradley (2017)"
"939",42,"42 A randomized complete block design study with 4 or 5 replications was conducted at 2 sites from 2013-2016 in Columbia, MO, Moberly, MO investigating the effects of cover crops or herbicide in a soybean system (Cornelius & Bradley, 2017).","2013-3",0,0,"Pest Regulation","Weed community (abundance of weeds)","Weeds","mono","density of winter annual weeds (before cash crop planting)",0,NA,NA,"no winter cover crop",8,NA,NA,"cereal rye cover crop","all the cover crop studied decreased the density of winter weeds.","""These results indicated that cereal rye, Italian ryegrass, winter wheat, winter oat, crimson clover, Austrian winter pea, hairy vetch, oilseed radish, and cereal rye plus hairy vetch are each able to provide some degree of winter annual weed suppression.""","42 Plots received one of the following cover crop treatments: annual ryegrass cv. Marshall @ 28 kg/ha, winter wheat cv. Roane @ 135 kg/ha, oilseed radish cv. Tillage Radish @ 9 kg/ha, winter fallow (control), Austrian winter peas @ 56 kg/ha, hairy vetch @ 34 kg/ha, crimson clover @ 34 kg/ha, winter oats @ 78 kg/ha, cereal rye + hairy vetch @ 78 and 34 kg/ha, cereal rye @ 123 kg/ha.  42 Plots were 9 sq m.","42 Cornelius, C.D., & Bradley, K.W. (2017). Influence of various cover crop species on winter and summer annual weed emergence in soybean. Weed Technology, 31: 503-513. DOI: 10.1017/wet.2017.23","Cornelius & Bradley (2017)"
