"Paper_id","Duration","Year_result","Loc_multi_results","Review_id","Group_RV","Response_var","RV_depth","RV_year","RV_trtspecifics","Response_var_units","Stat_test","Stat_type","Trt1","Trt1_int","Trt1_int2","Trt1_value","Trt2","Trt2_int","Trt2_int2","Trt2_value","significance","finelevel_group","Trt1_name","Trt1_description","Trt2_name","Trt2_description","Tillage_1","Tillage_2","Res_key","group_metric","main_group","per_change","actual_diff","sample_depth","sample_year","Tillage_1name","Tillage_2name","Tillage_compare"
163,"1967-7","0","1,5","Tillage","Soil","proportion of soil surface covered by residues immediately after planting","",6,"average of 4 soil types following maize","%","","mean",0,NA,NA,1,3,NA,NA,76,"","MP_NT","moldboard plow (autumn or spring), followed by disking and/or field cultivation in spring","moldboard plow (autumn or spring), followed by disking and/or field cultivation in spring","no-tillage","no-tillage",1,16,1507,"Surface Residue","Physical",7500,75,NA,"Years 6-10","Moldboard plow","No tillage","Moldboard plow - No tillage"
163,"1967-7","0","1,5","Tillage","Soil","proportion of soil surface covered by residues immediately after planting","",7,"average of 4 soil types following maize","%","","mean",0,NA,NA,1,3,NA,NA,76,"","MP_NT","moldboard plow (autumn or spring), followed by disking and/or field cultivation in spring","moldboard plow (autumn or spring), followed by disking and/or field cultivation in spring","no-tillage","no-tillage",1,16,1507,"Surface Residue","Physical",7500,75,NA,"Years 6-10","Moldboard plow","No tillage","Moldboard plow - No tillage"
173,"1982-4","0","1","Tillage","Soil","residue cover after planting on Readlyn soil","",2,"","%","LSD","mean",0,NA,NA,6,1,NA,NA,53,"0.05","MP_subsoil","moldboard plow in fall to 20 cm depth, disked or field cultivated in the spring to 10 cm depth, and harrowed before planting.","moldboard plow in fall to 20 cm depth, disked or field cultivated in the spring to 10 cm depth, and harrowed before planting.","paraplow to a 30 cm depth in the fall","paraplow to a 30 cm depth in the fall",1,4,1509,"Surface Residue","Physical",783.333333333333,47,NA,"Years 2-5","Moldboard plow","Subsoil deep","Moldboard plow - Subsoil deep"
173,"1982-4","0","1","Tillage","Soil","residue cover after planting on Readlyn soil","",3,"","%","LSD","mean",0,NA,NA,6,1,NA,NA,53,"0.05","MP_subsoil","moldboard plow in fall to 20 cm depth, disked or field cultivated in the spring to 10 cm depth, and harrowed before planting.","moldboard plow in fall to 20 cm depth, disked or field cultivated in the spring to 10 cm depth, and harrowed before planting.","paraplow to a 30 cm depth in the fall","paraplow to a 30 cm depth in the fall",1,4,1509,"Surface Residue","Physical",783.333333333333,47,NA,"Years 2-5","Moldboard plow","Subsoil deep","Moldboard plow - Subsoil deep"
173,"1982-4","0","1","Tillage","Soil","residue cover after planting on Readlyn soil","",4,"","%","LSD","mean",0,NA,NA,6,1,NA,NA,53,"0.05","MP_subsoil","moldboard plow in fall to 20 cm depth, disked or field cultivated in the spring to 10 cm depth, and harrowed before planting.","moldboard plow in fall to 20 cm depth, disked or field cultivated in the spring to 10 cm depth, and harrowed before planting.","paraplow to a 30 cm depth in the fall","paraplow to a 30 cm depth in the fall",1,4,1509,"Surface Residue","Physical",783.333333333333,47,NA,"Years 2-5","Moldboard plow","Subsoil deep","Moldboard plow - Subsoil deep"
173,"1982-4","0","1","Tillage","Soil","residue cover after planting on Readlyn soil","",2,"","%","LSD","mean",0,NA,NA,6,2,NA,NA,33,"0.05","MP_CP","moldboard plow in fall to 20 cm depth, disked or field cultivated in the spring to 10 cm depth, and harrowed before planting.","moldboard plow in fall to 20 cm depth, disked or field cultivated in the spring to 10 cm depth, and harrowed before planting.","chisel plow to 20 cm depth in the fall and spring disked or cultivated to 10 cm depth and harrowed","chisel plow to 20 cm depth in the fall and spring disked or cultivated to 10 cm depth and harrowed",1,6,1514,"Surface Residue","Physical",450,27,NA,"Years 2-5","Moldboard plow","Chisel plow","Moldboard plow - Chisel plow"
173,"1982-4","0","1","Tillage","Soil","residue cover after planting on Readlyn soil","",3,"","%","LSD","mean",0,NA,NA,6,2,NA,NA,33,"0.05","MP_CP","moldboard plow in fall to 20 cm depth, disked or field cultivated in the spring to 10 cm depth, and harrowed before planting.","moldboard plow in fall to 20 cm depth, disked or field cultivated in the spring to 10 cm depth, and harrowed before planting.","chisel plow to 20 cm depth in the fall and spring disked or cultivated to 10 cm depth and harrowed","chisel plow to 20 cm depth in the fall and spring disked or cultivated to 10 cm depth and harrowed",1,6,1514,"Surface Residue","Physical",450,27,NA,"Years 2-5","Moldboard plow","Chisel plow","Moldboard plow - Chisel plow"
173,"1982-4","0","1","Tillage","Soil","residue cover after planting on Readlyn soil","",4,"","%","LSD","mean",0,NA,NA,6,2,NA,NA,33,"0.05","MP_CP","moldboard plow in fall to 20 cm depth, disked or field cultivated in the spring to 10 cm depth, and harrowed before planting.","moldboard plow in fall to 20 cm depth, disked or field cultivated in the spring to 10 cm depth, and harrowed before planting.","chisel plow to 20 cm depth in the fall and spring disked or cultivated to 10 cm depth and harrowed","chisel plow to 20 cm depth in the fall and spring disked or cultivated to 10 cm depth and harrowed",1,6,1514,"Surface Residue","Physical",450,27,NA,"Years 2-5","Moldboard plow","Chisel plow","Moldboard plow - Chisel plow"
173,"1982-4","0","1","Tillage","Soil","residue cover after planting on Readlyn soil","",2,"","%","LSD","mean",0,NA,NA,6,3,NA,NA,81,"0.05","MP_NT","moldboard plow in fall to 20 cm depth, disked or field cultivated in the spring to 10 cm depth, and harrowed before planting.","moldboard plow in fall to 20 cm depth, disked or field cultivated in the spring to 10 cm depth, and harrowed before planting.","no-tillage","no-tillage",1,16,1544,"Surface Residue","Physical",1250,75,NA,"Years 2-5","Moldboard plow","No tillage","Moldboard plow - No tillage"
173,"1982-4","0","1","Tillage","Soil","residue cover after planting on Readlyn soil","",3,"","%","LSD","mean",0,NA,NA,6,3,NA,NA,81,"0.05","MP_NT","moldboard plow in fall to 20 cm depth, disked or field cultivated in the spring to 10 cm depth, and harrowed before planting.","moldboard plow in fall to 20 cm depth, disked or field cultivated in the spring to 10 cm depth, and harrowed before planting.","no-tillage","no-tillage",1,16,1544,"Surface Residue","Physical",1250,75,NA,"Years 2-5","Moldboard plow","No tillage","Moldboard plow - No tillage"
173,"1982-4","0","1","Tillage","Soil","residue cover after planting on Readlyn soil","",4,"","%","LSD","mean",0,NA,NA,6,3,NA,NA,81,"0.05","MP_NT","moldboard plow in fall to 20 cm depth, disked or field cultivated in the spring to 10 cm depth, and harrowed before planting.","moldboard plow in fall to 20 cm depth, disked or field cultivated in the spring to 10 cm depth, and harrowed before planting.","no-tillage","no-tillage",1,16,1544,"Surface Residue","Physical",1250,75,NA,"Years 2-5","Moldboard plow","No tillage","Moldboard plow - No tillage"
265,"1993-14","13","0","Tillage","Soil","water percolation through soil during non-growing season","",13,"no manure amendment ","mm","Kruskal-Wallis","mean",0,NA,NA,1,1,NA,NA,22.8,"0.1","CP_NT","chisel plow","chisel plow","no-tillage","no-tillage",6,16,1605,"Water Infiltration","Physical",2180,21.8,NA,"Years 11-15","Chisel plow","No tillage","Chisel plow - No tillage"
173,"1982-4","0","3","Tillage","Soil","residue cover after planting on Webster soil","",2,"","%","LSD","mean",0,NA,NA,7,1,NA,NA,67,"0.05","MP_subsoil","moldboard plow in fall to 20 cm depth, disked or field cultivated in the spring to 10 cm depth, and harrowed before planting.","moldboard plow in fall to 20 cm depth, disked or field cultivated in the spring to 10 cm depth, and harrowed before planting.","paraplow to a 30 cm depth in the fall","paraplow to a 30 cm depth in the fall",1,4,1682,"Surface Residue","Physical",857.142857142857,60,NA,"Years 2-5","Moldboard plow","Subsoil deep","Moldboard plow - Subsoil deep"
173,"1982-4","0","3","Tillage","Soil","residue cover after planting on Webster soil","",3,"","%","LSD","mean",0,NA,NA,7,1,NA,NA,67,"0.05","MP_subsoil","moldboard plow in fall to 20 cm depth, disked or field cultivated in the spring to 10 cm depth, and harrowed before planting.","moldboard plow in fall to 20 cm depth, disked or field cultivated in the spring to 10 cm depth, and harrowed before planting.","paraplow to a 30 cm depth in the fall","paraplow to a 30 cm depth in the fall",1,4,1682,"Surface Residue","Physical",857.142857142857,60,NA,"Years 2-5","Moldboard plow","Subsoil deep","Moldboard plow - Subsoil deep"
173,"1982-4","0","3","Tillage","Soil","residue cover after planting on Webster soil","",4,"","%","LSD","mean",0,NA,NA,7,1,NA,NA,67,"0.05","MP_subsoil","moldboard plow in fall to 20 cm depth, disked or field cultivated in the spring to 10 cm depth, and harrowed before planting.","moldboard plow in fall to 20 cm depth, disked or field cultivated in the spring to 10 cm depth, and harrowed before planting.","paraplow to a 30 cm depth in the fall","paraplow to a 30 cm depth in the fall",1,4,1682,"Surface Residue","Physical",857.142857142857,60,NA,"Years 2-5","Moldboard plow","Subsoil deep","Moldboard plow - Subsoil deep"
173,"1982-4","0","3","Tillage","Soil","residue cover after planting on Webster soil","",2,"","%","LSD","mean",0,NA,NA,7,2,NA,NA,40,"0.05","MP_CP","moldboard plow in fall to 20 cm depth, disked or field cultivated in the spring to 10 cm depth, and harrowed before planting.","moldboard plow in fall to 20 cm depth, disked or field cultivated in the spring to 10 cm depth, and harrowed before planting.","chisel plow to 20 cm depth in the fall and spring disked or cultivated to 10 cm depth and harrowed","chisel plow to 20 cm depth in the fall and spring disked or cultivated to 10 cm depth and harrowed",1,6,1683,"Surface Residue","Physical",471.428571428571,33,NA,"Years 2-5","Moldboard plow","Chisel plow","Moldboard plow - Chisel plow"
173,"1982-4","0","3","Tillage","Soil","residue cover after planting on Webster soil","",3,"","%","LSD","mean",0,NA,NA,7,2,NA,NA,40,"0.05","MP_CP","moldboard plow in fall to 20 cm depth, disked or field cultivated in the spring to 10 cm depth, and harrowed before planting.","moldboard plow in fall to 20 cm depth, disked or field cultivated in the spring to 10 cm depth, and harrowed before planting.","chisel plow to 20 cm depth in the fall and spring disked or cultivated to 10 cm depth and harrowed","chisel plow to 20 cm depth in the fall and spring disked or cultivated to 10 cm depth and harrowed",1,6,1683,"Surface Residue","Physical",471.428571428571,33,NA,"Years 2-5","Moldboard plow","Chisel plow","Moldboard plow - Chisel plow"
173,"1982-4","0","3","Tillage","Soil","residue cover after planting on Webster soil","",4,"","%","LSD","mean",0,NA,NA,7,2,NA,NA,40,"0.05","MP_CP","moldboard plow in fall to 20 cm depth, disked or field cultivated in the spring to 10 cm depth, and harrowed before planting.","moldboard plow in fall to 20 cm depth, disked or field cultivated in the spring to 10 cm depth, and harrowed before planting.","chisel plow to 20 cm depth in the fall and spring disked or cultivated to 10 cm depth and harrowed","chisel plow to 20 cm depth in the fall and spring disked or cultivated to 10 cm depth and harrowed",1,6,1683,"Surface Residue","Physical",471.428571428571,33,NA,"Years 2-5","Moldboard plow","Chisel plow","Moldboard plow - Chisel plow"
173,"1982-4","0","3","Tillage","Soil","residue cover after planting on Webster soil","",2,"","%","LSD","mean",0,NA,NA,7,3,NA,NA,83,"0.05","MP_NT","moldboard plow in fall to 20 cm depth, disked or field cultivated in the spring to 10 cm depth, and harrowed before planting.","moldboard plow in fall to 20 cm depth, disked or field cultivated in the spring to 10 cm depth, and harrowed before planting.","no-tillage","no-tillage",1,16,1700,"Surface Residue","Physical",1085.71428571429,76,NA,"Years 2-5","Moldboard plow","No tillage","Moldboard plow - No tillage"
173,"1982-4","0","3","Tillage","Soil","residue cover after planting on Webster soil","",3,"","%","LSD","mean",0,NA,NA,7,3,NA,NA,83,"0.05","MP_NT","moldboard plow in fall to 20 cm depth, disked or field cultivated in the spring to 10 cm depth, and harrowed before planting.","moldboard plow in fall to 20 cm depth, disked or field cultivated in the spring to 10 cm depth, and harrowed before planting.","no-tillage","no-tillage",1,16,1700,"Surface Residue","Physical",1085.71428571429,76,NA,"Years 2-5","Moldboard plow","No tillage","Moldboard plow - No tillage"
173,"1982-4","0","3","Tillage","Soil","residue cover after planting on Webster soil","",4,"","%","LSD","mean",0,NA,NA,7,3,NA,NA,83,"0.05","MP_NT","moldboard plow in fall to 20 cm depth, disked or field cultivated in the spring to 10 cm depth, and harrowed before planting.","moldboard plow in fall to 20 cm depth, disked or field cultivated in the spring to 10 cm depth, and harrowed before planting.","no-tillage","no-tillage",1,16,1700,"Surface Residue","Physical",1085.71428571429,76,NA,"Years 2-5","Moldboard plow","No tillage","Moldboard plow - No tillage"
275,"1962-45","43","2","Tillage","Soil","old carbon (C3-C)","0-10 cm",43,"","Mg/ha","LSD","mean",0,NA,NA,1.2,1,NA,NA,10.5,"0.05","CP_NT","chisel plow","chisel plow","no-tillage","no-tillage",6,16,1730,"Organic Carbon (Total)","Chemical",775,9.3,"0-25 cm","Years 41-45","Chisel plow","No tillage","Chisel plow - No tillage"
290,"1979-27","27","0","Tillage","Soil","soil ammonium","0-5 cm",27," continuous maize","mg/kg","LSD","mean",2,NA,NA,1.2,3,NA,NA,3.9,"ns","disc_RT","spring disk in spring with tandem disk (1-2 times) preplant","spring disk in spring with tandem disk (1-2 times) preplant","ridge-tillage","ridge-tillage",2,8,1748,"Ammonium","Chemical",225,2.7,"0-25 cm","Years 26-30","Disc plow","Ridge till","Disc plow - Ridge till"
290,"1979-27","27","0","Tillage","Soil","soil ammonium","0-5 cm",27," continuous maize","mg/kg","LSD","mean",2,NA,NA,1.2,4,NA,NA,4,"ns","disc_NT","spring disk in spring with tandem disk (1-2 times) preplant","spring disk in spring with tandem disk (1-2 times) preplant","no-tillage","no-tillage",2,16,1749,"Ammonium","Chemical",233.333333333333,2.8,"0-25 cm","Years 26-30","Disc plow","No tillage","Disc plow - No tillage"
293,"1962-48","48","4","Tillage","Soil","soil methane oxidation (CH4-C) in in August","0-5 cm",48,"","ug CH4-C/kg/d","ANOVA (6 psuedoreplicates)","mean",0,NA,NA,1.23,1,NA,NA,8.82,"0.05","MP_NT","moldboard plow (20-25 cm) in fall with surface disking (7.5-10 cm) in spring","moldboard plow (20-25 cm) in fall with surface disking (7.5-10 cm) in spring","no-tillage","no-tillage",1,16,1808,"Methane Emissions","Climate Mitigation",617.073170731707,7.59,"0-25 cm","Years 46-50","Moldboard plow","No tillage","Moldboard plow - No tillage"
173,"1982-4","0","2","Tillage","Soil","residue cover after planting on Haig soil","",2,"","%","LSD","mean",0,NA,NA,8,1,NA,NA,78,"0.05","MP_subsoil","moldboard plow in fall to 20 cm depth, disked or field cultivated in the spring to 10 cm depth, and harrowed before planting.","moldboard plow in fall to 20 cm depth, disked or field cultivated in the spring to 10 cm depth, and harrowed before planting.","paraplow to a 30 cm depth in the fall","paraplow to a 30 cm depth in the fall",1,4,1897,"Surface Residue","Physical",875,70,NA,"Years 2-5","Moldboard plow","Subsoil deep","Moldboard plow - Subsoil deep"
173,"1982-4","0","2","Tillage","Soil","residue cover after planting on Haig soil","",3,"","%","LSD","mean",0,NA,NA,8,1,NA,NA,78,"0.05","MP_subsoil","moldboard plow in fall to 20 cm depth, disked or field cultivated in the spring to 10 cm depth, and harrowed before planting.","moldboard plow in fall to 20 cm depth, disked or field cultivated in the spring to 10 cm depth, and harrowed before planting.","paraplow to a 30 cm depth in the fall","paraplow to a 30 cm depth in the fall",1,4,1897,"Surface Residue","Physical",875,70,NA,"Years 2-5","Moldboard plow","Subsoil deep","Moldboard plow - Subsoil deep"
173,"1982-4","0","2","Tillage","Soil","residue cover after planting on Haig soil","",4,"","%","LSD","mean",0,NA,NA,8,1,NA,NA,78,"0.05","MP_subsoil","moldboard plow in fall to 20 cm depth, disked or field cultivated in the spring to 10 cm depth, and harrowed before planting.","moldboard plow in fall to 20 cm depth, disked or field cultivated in the spring to 10 cm depth, and harrowed before planting.","paraplow to a 30 cm depth in the fall","paraplow to a 30 cm depth in the fall",1,4,1897,"Surface Residue","Physical",875,70,NA,"Years 2-5","Moldboard plow","Subsoil deep","Moldboard plow - Subsoil deep"
173,"1982-4","0","2","Tillage","Soil","residue cover after planting on Haig soil","",2,"","%","LSD","mean",0,NA,NA,8,2,NA,NA,36,"0.05","MP_CP","moldboard plow in fall to 20 cm depth, disked or field cultivated in the spring to 10 cm depth, and harrowed before planting.","moldboard plow in fall to 20 cm depth, disked or field cultivated in the spring to 10 cm depth, and harrowed before planting.","chisel plow to 20 cm depth in the fall and spring disked or cultivated to 10 cm depth and harrowed","chisel plow to 20 cm depth in the fall and spring disked or cultivated to 10 cm depth and harrowed",1,6,1920,"Surface Residue","Physical",350,28,NA,"Years 2-5","Moldboard plow","Chisel plow","Moldboard plow - Chisel plow"
173,"1982-4","0","2","Tillage","Soil","residue cover after planting on Haig soil","",3,"","%","LSD","mean",0,NA,NA,8,2,NA,NA,36,"0.05","MP_CP","moldboard plow in fall to 20 cm depth, disked or field cultivated in the spring to 10 cm depth, and harrowed before planting.","moldboard plow in fall to 20 cm depth, disked or field cultivated in the spring to 10 cm depth, and harrowed before planting.","chisel plow to 20 cm depth in the fall and spring disked or cultivated to 10 cm depth and harrowed","chisel plow to 20 cm depth in the fall and spring disked or cultivated to 10 cm depth and harrowed",1,6,1920,"Surface Residue","Physical",350,28,NA,"Years 2-5","Moldboard plow","Chisel plow","Moldboard plow - Chisel plow"
173,"1982-4","0","2","Tillage","Soil","residue cover after planting on Haig soil","",4,"","%","LSD","mean",0,NA,NA,8,2,NA,NA,36,"0.05","MP_CP","moldboard plow in fall to 20 cm depth, disked or field cultivated in the spring to 10 cm depth, and harrowed before planting.","moldboard plow in fall to 20 cm depth, disked or field cultivated in the spring to 10 cm depth, and harrowed before planting.","chisel plow to 20 cm depth in the fall and spring disked or cultivated to 10 cm depth and harrowed","chisel plow to 20 cm depth in the fall and spring disked or cultivated to 10 cm depth and harrowed",1,6,1920,"Surface Residue","Physical",350,28,NA,"Years 2-5","Moldboard plow","Chisel plow","Moldboard plow - Chisel plow"
173,"1982-4","0","2","Tillage","Soil","residue cover after planting on Haig soil","",2,"","%","LSD","mean",0,NA,NA,8,3,NA,NA,88,"0.05","MP_NT","moldboard plow in fall to 20 cm depth, disked or field cultivated in the spring to 10 cm depth, and harrowed before planting.","moldboard plow in fall to 20 cm depth, disked or field cultivated in the spring to 10 cm depth, and harrowed before planting.","no-tillage","no-tillage",1,16,1923,"Surface Residue","Physical",1000,80,NA,"Years 2-5","Moldboard plow","No tillage","Moldboard plow - No tillage"
173,"1982-4","0","2","Tillage","Soil","residue cover after planting on Haig soil","",3,"","%","LSD","mean",0,NA,NA,8,3,NA,NA,88,"0.05","MP_NT","moldboard plow in fall to 20 cm depth, disked or field cultivated in the spring to 10 cm depth, and harrowed before planting.","moldboard plow in fall to 20 cm depth, disked or field cultivated in the spring to 10 cm depth, and harrowed before planting.","no-tillage","no-tillage",1,16,1923,"Surface Residue","Physical",1000,80,NA,"Years 2-5","Moldboard plow","No tillage","Moldboard plow - No tillage"
173,"1982-4","0","2","Tillage","Soil","residue cover after planting on Haig soil","",4,"","%","LSD","mean",0,NA,NA,8,3,NA,NA,88,"0.05","MP_NT","moldboard plow in fall to 20 cm depth, disked or field cultivated in the spring to 10 cm depth, and harrowed before planting.","moldboard plow in fall to 20 cm depth, disked or field cultivated in the spring to 10 cm depth, and harrowed before planting.","no-tillage","no-tillage",1,16,1923,"Surface Residue","Physical",1000,80,NA,"Years 2-5","Moldboard plow","No tillage","Moldboard plow - No tillage"
173,"1982-4","0","4","Tillage","Soil","residue cover after planting on Webster soil","",2,"","%","LSD","mean",0,NA,NA,10,1,NA,NA,70,"0.05","MP_subsoil","moldboard plow in fall to 20 cm depth, disked or field cultivated in the spring to 10 cm depth, and harrowed before planting.","moldboard plow in fall to 20 cm depth, disked or field cultivated in the spring to 10 cm depth, and harrowed before planting.","paraplow to a 30 cm depth in the fall","paraplow to a 30 cm depth in the fall",1,4,2209,"Surface Residue","Physical",600,60,NA,"Years 2-5","Moldboard plow","Subsoil deep","Moldboard plow - Subsoil deep"
173,"1982-4","0","4","Tillage","Soil","residue cover after planting on Webster soil","",3,"","%","LSD","mean",0,NA,NA,10,1,NA,NA,70,"0.05","MP_subsoil","moldboard plow in fall to 20 cm depth, disked or field cultivated in the spring to 10 cm depth, and harrowed before planting.","moldboard plow in fall to 20 cm depth, disked or field cultivated in the spring to 10 cm depth, and harrowed before planting.","paraplow to a 30 cm depth in the fall","paraplow to a 30 cm depth in the fall",1,4,2209,"Surface Residue","Physical",600,60,NA,"Years 2-5","Moldboard plow","Subsoil deep","Moldboard plow - Subsoil deep"
173,"1982-4","0","4","Tillage","Soil","residue cover after planting on Webster soil","",4,"","%","LSD","mean",0,NA,NA,10,1,NA,NA,70,"0.05","MP_subsoil","moldboard plow in fall to 20 cm depth, disked or field cultivated in the spring to 10 cm depth, and harrowed before planting.","moldboard plow in fall to 20 cm depth, disked or field cultivated in the spring to 10 cm depth, and harrowed before planting.","paraplow to a 30 cm depth in the fall","paraplow to a 30 cm depth in the fall",1,4,2209,"Surface Residue","Physical",600,60,NA,"Years 2-5","Moldboard plow","Subsoil deep","Moldboard plow - Subsoil deep"
173,"1982-4","0","4","Tillage","Soil","residue cover after planting on Webster soil","",2,"","%","LSD","mean",0,NA,NA,10,2,NA,NA,34,"0.05","MP_CP","moldboard plow in fall to 20 cm depth, disked or field cultivated in the spring to 10 cm depth, and harrowed before planting.","moldboard plow in fall to 20 cm depth, disked or field cultivated in the spring to 10 cm depth, and harrowed before planting.","chisel plow to 20 cm depth in the fall and spring disked or cultivated to 10 cm depth and harrowed","chisel plow to 20 cm depth in the fall and spring disked or cultivated to 10 cm depth and harrowed",1,6,2257,"Surface Residue","Physical",240,24,NA,"Years 2-5","Moldboard plow","Chisel plow","Moldboard plow - Chisel plow"
173,"1982-4","0","4","Tillage","Soil","residue cover after planting on Webster soil","",3,"","%","LSD","mean",0,NA,NA,10,2,NA,NA,34,"0.05","MP_CP","moldboard plow in fall to 20 cm depth, disked or field cultivated in the spring to 10 cm depth, and harrowed before planting.","moldboard plow in fall to 20 cm depth, disked or field cultivated in the spring to 10 cm depth, and harrowed before planting.","chisel plow to 20 cm depth in the fall and spring disked or cultivated to 10 cm depth and harrowed","chisel plow to 20 cm depth in the fall and spring disked or cultivated to 10 cm depth and harrowed",1,6,2257,"Surface Residue","Physical",240,24,NA,"Years 2-5","Moldboard plow","Chisel plow","Moldboard plow - Chisel plow"
173,"1982-4","0","4","Tillage","Soil","residue cover after planting on Webster soil","",4,"","%","LSD","mean",0,NA,NA,10,2,NA,NA,34,"0.05","MP_CP","moldboard plow in fall to 20 cm depth, disked or field cultivated in the spring to 10 cm depth, and harrowed before planting.","moldboard plow in fall to 20 cm depth, disked or field cultivated in the spring to 10 cm depth, and harrowed before planting.","chisel plow to 20 cm depth in the fall and spring disked or cultivated to 10 cm depth and harrowed","chisel plow to 20 cm depth in the fall and spring disked or cultivated to 10 cm depth and harrowed",1,6,2257,"Surface Residue","Physical",240,24,NA,"Years 2-5","Moldboard plow","Chisel plow","Moldboard plow - Chisel plow"
173,"1982-4","0","4","Tillage","Soil","residue cover after planting on Webster soil","",2,"","%","LSD","mean",0,NA,NA,10,3,NA,NA,75,"0.05","MP_NT","moldboard plow in fall to 20 cm depth, disked or field cultivated in the spring to 10 cm depth, and harrowed before planting.","moldboard plow in fall to 20 cm depth, disked or field cultivated in the spring to 10 cm depth, and harrowed before planting.","no-tillage","no-tillage",1,16,2266,"Surface Residue","Physical",650,65,NA,"Years 2-5","Moldboard plow","No tillage","Moldboard plow - No tillage"
173,"1982-4","0","4","Tillage","Soil","residue cover after planting on Webster soil","",3,"","%","LSD","mean",0,NA,NA,10,3,NA,NA,75,"0.05","MP_NT","moldboard plow in fall to 20 cm depth, disked or field cultivated in the spring to 10 cm depth, and harrowed before planting.","moldboard plow in fall to 20 cm depth, disked or field cultivated in the spring to 10 cm depth, and harrowed before planting.","no-tillage","no-tillage",1,16,2266,"Surface Residue","Physical",650,65,NA,"Years 2-5","Moldboard plow","No tillage","Moldboard plow - No tillage"
173,"1982-4","0","4","Tillage","Soil","residue cover after planting on Webster soil","",4,"","%","LSD","mean",0,NA,NA,10,3,NA,NA,75,"0.05","MP_NT","moldboard plow in fall to 20 cm depth, disked or field cultivated in the spring to 10 cm depth, and harrowed before planting.","moldboard plow in fall to 20 cm depth, disked or field cultivated in the spring to 10 cm depth, and harrowed before planting.","no-tillage","no-tillage",1,16,2266,"Surface Residue","Physical",650,65,NA,"Years 2-5","Moldboard plow","No tillage","Moldboard plow - No tillage"
293,"1962-48","36","3","Tillage","Soil","soil methane oxidation (CH4-C) in in August","5-10 cm",36,"","ug CH4-C/kg/d","ANOVA (6 psuedoreplicates)","mean",0,NA,NA,1.6,1,NA,NA,15.02,"0.05","MP_NT","moldboard plow (20-25 cm) in fall with surface disking (7.5-10 cm) in spring","moldboard plow (20-25 cm) in fall with surface disking (7.5-10 cm) in spring","no-tillage","no-tillage",1,16,2839,"Methane Emissions","Climate Mitigation",838.75,13.42,"0-25 cm","Years 36-40","Moldboard plow","No tillage","Moldboard plow - No tillage"
273,"1976-30","30","2","Tillage","Soil","water drop pentration test","5-10 cm",30,"","s","ANOVA","mean",0,NA,NA,1.64,1,NA,NA,6.02,"0.05","conventional_NT","conventional tillage","conventional tillage","no-tillage","no-tillage",0,16,2904,"Water Infiltration","Physical",267.073170731707,4.38,"0-25 cm","Years 26-30","Conventional tillage","No tillage","Conventional tillage - No tillage"
273,"1976-30","30","2","Tillage","Soil","water drop pentration test","0-5 cm",30,"","s","ANOVA","mean",0,NA,NA,1.66,1,NA,NA,6.4,"0.05","conventional_NT","conventional tillage","conventional tillage","no-tillage","no-tillage",0,16,2919,"Water Infiltration","Physical",285.542168674699,4.74,"0-25 cm","Years 26-30","Conventional tillage","No tillage","Conventional tillage - No tillage"
272,"1962-43","43","0","Tillage","Soil","mean weight diameter of aggregates","0-15 cm",43,"","mm","LSD","mean",0,NA,NA,1.7,2,NA,NA,5.3,"0.05","MP_NT","moldboard plow (20-30 cm) in fall with harrowing then field cultivator in spring","moldboard plow (20-30 cm) in fall with harrowing then field cultivator in spring","no-tillage","no-tillage",1,16,2972,"Aggregate Size","Physical",211.764705882353,3.6,"0-25 cm","Years 41-45","Moldboard plow","No tillage","Moldboard plow - No tillage"
188,"1977-16","16","0","Tillage","Soil","soil nitrate 18 September","0-100 cm",16,"continuous maize rotation","","","mean",2,4,NA,1.748,3,4,NA,8.603,"","RT_NT","ridge-tillage","ridge-tillage","no-tillage","no-tillage",8,16,3027,"Nitrate","Chemical",392.162471395881,6.855,"0-120 cm","Years 16-20","Ridge till","No tillage","Ridge till - No tillage"
293,"1962-48","48","4","Tillage","Soil","soil methane oxidation (CH4-C) in in August","20-30 cm",48,"","ug CH4-C/kg/d","ANOVA (6 psuedoreplicates)","mean",0,NA,NA,1.96,1,NA,NA,11.64,"0.05","MP_NT","moldboard plow (20-25 cm) in fall with surface disking (7.5-10 cm) in spring","moldboard plow (20-25 cm) in fall with surface disking (7.5-10 cm) in spring","no-tillage","no-tillage",1,16,3178,"Methane Emissions","Climate Mitigation",493.877551020408,9.68,"25-60 cm","Years 46-50","Moldboard plow","No tillage","Moldboard plow - No tillage"
272,"1962-43","43","0","Tillage","Soil","methane emission flux from soil (summer)","",43,"","mg C/m^2/d","LSD","mean",0,NA,NA,1.96,1,NA,NA,-2.68,"ns","MP_CP","moldboard plow (20-30 cm) in fall with harrowing then field cultivator in spring","moldboard plow (20-30 cm) in fall with harrowing then field cultivator in spring","chisel plow (20-25 cm) in spring","chisel plow (20-25 cm) in spring",1,6,3257,"Methane Emissions","Climate Mitigation",-236.734693877551,-4.64,NA,"Years 41-45","Moldboard plow","Chisel plow","Moldboard plow - Chisel plow"
